workload,config,seed,policy,n,onsets,recall,recall_lag3,mean_delay,T_hits,T_n,V_hits,V_n,fa,fa_lag3,auc,feat_ms_per_win,feat_pct,arith_s,note
pgbench,mixed,9,dci_v2_P2,41,6,0.1667,0.1667,0.0,1,3,0,3,0,0,0.5833,1.291,55.57,0.00086,
pgbench,mixed,9,dci_v2_P4,41,6,0.1667,0.1667,0.0,1,3,0,3,0,0,0.5833,0.80203,34.52,0.00082,
pgbench,mixed,9,dci_v2_P8,41,6,0.1667,0.1667,0.0,1,3,0,3,0,0,0.5833,0.53038,22.83,0.00077,
pgbench,mixed,9,dci_v1,41,6,0.5,0.5,0.0,1,3,2,3,0,0,0.75,2.32325,100.0,0.00139,
pgbench,mixed,9,always_multiD,41,6,0.6667,0.6667,0.0,1,3,3,3,0,0,0.8333,2.32325,100.0,0.00052,
pgbench,mixed,9,best_axis_oracle,41,6,0.5,0.5,0.0,0,3,3,3,0,0,0.75,0.00013,0.01,0.00213,S_V
pgbench,mixed,9,union4_raw,41,6,0.6667,0.6667,0.0,1,3,3,3,0,0,0.8333,0.11528,4.96,0.00178,
pgbench,mixed,9,union4_bonf,41,6,0.6667,0.6667,0.0,1,3,3,3,0,0,0.8333,0.11528,4.96,0.00171,
pgbench,mixed,9,every_k2,41,6,0.0,0.0,,0,3,0,3,0,0,,1.18996,51.22,5e-05,offset=0
pgbench,mixed,9,every_k3,41,6,0.6667,0.6667,0.0,1,3,3,3,0,0,,0.73664,31.71,3e-05,offset=2
pgbench,mixed,9,every_k4,41,6,0.5,0.5,0.0,0,3,3,3,0,0,,0.56665,24.39,2e-05,offset=3
pgbench,mixed,9,adwin,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
pgbench,mixed,9,adwin_s,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
pgbench,mixed,9,mcusum,41,6,0.6667,0.6667,0.0,1,3,3,3,0,0,0.8333,2.32325,100.0,5e-05,
pgbench,mixed,9,sketch1,41,6,0.6667,0.6667,0.0,1,3,3,3,0,0,0.8333,2.32325,100.0,0.00055,
pgbench,mixed,10,dci_v2_P1,41,6,0.8333,0.8333,0.0,2,3,3,3,0,0,0.9167,2.32325,100.0,0.00098,
pgbench,mixed,10,dci_v2_P2,41,6,0.3333,0.3333,0.0,2,3,0,3,0,0,0.6667,1.291,55.57,0.00087,
pgbench,mixed,10,dci_v2_P4,41,6,0.3333,0.3333,0.0,2,3,0,3,0,0,0.6667,0.80203,34.52,0.00081,
pgbench,mixed,10,dci_v2_P8,41,6,0.3333,0.3333,0.0,2,3,0,3,0,0,0.6667,0.53038,22.83,0.00076,
pgbench,mixed,10,dci_v1,41,6,0.8333,0.8333,0.0,2,3,3,3,0,0,0.9167,2.32325,100.0,0.00138,
pgbench,mixed,10,always_multiD,41,6,0.8333,0.8333,0.0,2,3,3,3,0,0,0.9167,2.32325,100.0,0.00053,
pgbench,mixed,10,best_axis_oracle,41,6,0.5,0.5,0.0,0,3,3,3,0,0,0.75,0.00013,0.01,0.00213,S_V
pgbench,mixed,10,union4_raw,41,6,0.8333,0.8333,0.0,2,3,3,3,0,0,0.9167,0.11528,4.96,0.00173,
pgbench,mixed,10,union4_bonf,41,6,0.8333,0.8333,0.0,2,3,3,3,0,0,0.9167,0.11528,4.96,0.00171,
pgbench,mixed,10,every_k2,41,6,0.8333,0.8333,0.0,2,3,3,3,0,0,,1.13329,48.78,5e-05,offset=1
pgbench,mixed,10,every_k3,41,6,0.0,0.0,,0,3,0,3,0,0,,0.79331,34.15,3e-05,offset=0
pgbench,mixed,10,every_k4,41,6,0.3333,0.3333,0.0,2,3,0,3,0,0,,0.56665,24.39,3e-05,offset=1
pgbench,mixed,10,adwin,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
pgbench,mixed,10,adwin_s,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
pgbench,mixed,10,mcusum,41,6,0.8333,0.8333,0.0,2,3,3,3,0,0,0.9167,2.32325,100.0,5e-05,
pgbench,mixed,10,sketch1,41,6,0.8333,0.8333,0.0,2,3,3,3,0,0,0.9167,2.32325,100.0,0.00053,
pgbench,mixed,11,dci_v2_P1,41,6,0.8333,0.8333,0.0,3,3,2,3,0,0,0.9167,2.32325,100.0,0.00102,
pgbench,mixed,11,dci_v2_P2,41,6,0.5,0.5,0.0,3,3,0,3,0,0,0.75,1.291,55.57,0.00088,
pgbench,mixed,11,dci_v2_P4,41,6,0.5,0.5,0.0,3,3,0,3,0,0,0.75,0.80203,34.52,0.00082,
pgbench,mixed,11,dci_v2_P8,41,6,0.5,0.5,0.0,3,3,0,3,0,0,0.75,0.53038,22.83,0.00081,
pgbench,mixed,11,dci_v1,41,6,0.8333,0.8333,0.0,3,3,2,3,0,0,0.9167,2.32325,100.0,0.0014,
pgbench,mixed,11,always_multiD,41,6,1.0,1.0,0.0,3,3,3,3,0,0,1.0,2.32325,100.0,0.00054,
pgbench,mixed,11,best_axis_oracle,41,6,0.5,0.5,0.0,3,3,0,3,0,0,0.75,0.09575,4.12,0.00217,S_R
pgbench,mixed,11,union4_raw,41,6,1.0,1.0,0.0,3,3,3,3,0,0,1.0,0.11528,4.96,0.00176,
pgbench,mixed,11,union4_bonf,41,6,1.0,1.0,0.0,3,3,3,3,0,0,1.0,0.11528,4.96,0.00175,
pgbench,mixed,11,every_k2,41,6,0.0,0.0,,0,3,0,3,0,0,,1.18996,51.22,5e-05,offset=0
pgbench,mixed,11,every_k3,41,6,0.0,0.0,,0,3,0,3,0,0,,0.79331,34.15,3e-05,offset=0
pgbench,mixed,11,every_k4,41,6,0.0,0.0,,0,3,0,3,0,0,,0.56665,24.39,3e-05,offset=2
pgbench,mixed,11,adwin,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
pgbench,mixed,11,adwin_s,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
pgbench,mixed,11,mcusum,41,6,1.0,1.0,0.0,3,3,3,3,0,0,1.0,2.32325,100.0,5e-05,
pgbench,mixed,11,sketch1,41,6,1.0,1.0,0.0,3,3,3,3,0,0,1.0,2.32325,100.0,0.00054,
pgbench,mixed,12,dci_v2_P1,41,6,1.0,1.0,0.0,3,3,3,3,0,0,1.0,2.32325,100.0,0.00104,
pgbench,mixed,12,dci_v2_P2,41,6,0.5,0.5,0.0,3,3,0,3,0,0,0.75,1.291,55.57,0.00089,
pgbench,mixed,12,dci_v2_P4,41,6,0.5,0.5,0.0,3,3,0,3,0,0,0.75,0.80203,34.52,0.00087,
pgbench,mixed,12,dci_v2_P8,41,6,0.5,0.5,0.0,3,3,0,3,0,0,0.75,0.53038,22.83,0.00081,
pgbench,mixed,12,dci_v1,41,6,1.0,1.0,0.0,3,3,3,3,0,0,1.0,2.32325,100.0,0.00155,
pgbench,mixed,12,always_multiD,41,6,1.0,1.0,0.0,3,3,3,3,0,0,1.0,2.32325,100.0,0.00059,
pgbench,mixed,12,best_axis_oracle,41,6,0.5,0.5,0.0,3,3,0,3,0,0,0.75,0.09575,4.12,0.00219,S_R
pgbench,mixed,12,union4_raw,41,6,1.0,1.0,0.0,3,3,3,3,0,0,1.0,0.11528,4.96,0.00177,
pgbench,mixed,12,union4_bonf,41,6,1.0,1.0,0.0,3,3,3,3,0,0,1.0,0.11528,4.96,0.00177,
pgbench,mixed,12,every_k2,41,6,1.0,1.0,0.0,3,3,3,3,0,0,,1.13329,48.78,6e-05,offset=1
pgbench,mixed,12,every_k3,41,6,0.0,0.0,,0,3,0,3,0,0,,0.79331,34.15,3e-05,offset=1
pgbench,mixed,12,every_k4,41,6,0.0,0.0,,0,3,0,3,0,0,,0.62331,26.83,3e-05,offset=0
pgbench,mixed,12,adwin,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
pgbench,mixed,12,adwin_s,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
pgbench,mixed,12,mcusum,41,6,1.0,1.0,0.0,3,3,3,3,0,0,1.0,2.32325,100.0,5e-05,
pgbench,mixed,12,sketch1,41,6,1.0,1.0,0.0,3,3,3,3,0,0,1.0,2.32325,100.0,0.00055,
pgbench,mixed,13,dci_v2_P1,41,6,0.6667,0.6667,0.0,1,3,3,3,0,0,0.8333,2.32325,100.0,0.00103,
pgbench,mixed,13,dci_v2_P2,41,6,0.1667,0.1667,0.0,1,3,0,3,0,0,0.5833,1.291,55.57,0.00088,
pgbench,mixed,13,dci_v2_P4,41,6,0.1667,0.1667,0.0,1,3,0,3,0,0,0.5833,0.80203,34.52,0.00083,
pgbench,mixed,13,dci_v2_P8,41,6,0.1667,0.1667,0.0,1,3,0,3,0,0,0.5833,0.53038,22.83,0.00081,
pgbench,mixed,13,dci_v1,41,6,0.6667,0.6667,0.0,1,3,3,3,0,0,0.8333,2.32325,100.0,0.00143,
pgbench,mixed,13,always_multiD,41,6,0.6667,0.6667,0.0,1,3,3,3,0,0,0.8333,2.32325,100.0,0.00053,
pgbench,mixed,13,best_axis_oracle,41,6,0.5,0.5,0.0,0,3,3,3,0,0,0.75,0.00013,0.01,0.00214,S_V
pgbench,mixed,13,union4_raw,41,6,0.6667,0.6667,0.0,1,3,3,3,0,0,0.8333,0.11528,4.96,0.00172,
pgbench,mixed,13,union4_bonf,41,6,0.6667,0.6667,0.0,1,3,3,3,0,0,0.8333,0.11528,4.96,0.00172,
pgbench,mixed,13,every_k2,41,6,0.0,0.0,,0,3,0,3,0,0,,1.18996,51.22,5e-05,offset=0
pgbench,mixed,13,every_k3,41,6,0.0,0.0,,0,3,0,3,0,0,,0.79331,34.15,3e-05,offset=0
pgbench,mixed,13,every_k4,41,6,0.0,0.0,,0,3,0,3,0,0,,0.56665,24.39,3e-05,offset=2
pgbench,mixed,13,adwin,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
pgbench,mixed,13,adwin_s,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
pgbench,mixed,13,mcusum,41,6,0.6667,0.6667,0.0,1,3,3,3,0,0,0.8333,2.32325,100.0,6e-05,
pgbench,mixed,13,sketch1,41,6,0.6667,0.6667,0.0,1,3,3,3,0,0,0.8333,2.32325,100.0,0.00053,
pgbench,mixed,14,dci_v2_P1,41,6,0.5,0.5,0.0,0,3,3,3,0,0,0.75,2.32325,100.0,0.00102,
pgbench,mixed,14,dci_v2_P2,41,6,0.0,0.0,,0,3,0,3,0,0,0.5,1.291,55.57,0.00086,
pgbench,mixed,14,dci_v2_P4,41,6,0.0,0.0,,0,3,0,3,0,0,0.5,0.80203,34.52,0.00079,
pgbench,mixed,14,dci_v2_P8,41,6,0.0,0.0,,0,3,0,3,0,0,0.5,0.53038,22.83,0.00076,
pgbench,mixed,14,dci_v1,41,6,0.5,0.5,0.0,0,3,3,3,0,0,0.75,2.32325,100.0,0.00137,
pgbench,mixed,14,always_multiD,41,6,0.5,0.5,0.0,0,3,3,3,0,0,0.75,2.32325,100.0,0.00051,
pgbench,mixed,14,best_axis_oracle,41,6,0.5,0.5,0.0,0,3,3,3,0,0,0.75,0.00013,0.01,0.00209,S_V
pgbench,mixed,14,union4_raw,41,6,0.5,0.5,0.0,0,3,3,3,0,0,0.75,0.11528,4.96,0.00169,
pgbench,mixed,14,union4_bonf,41,6,0.5,0.5,0.0,0,3,3,3,0,0,0.75,0.11528,4.96,0.00168,
pgbench,mixed,14,every_k2,41,6,0.5,0.5,0.0,0,3,3,3,0,0,,1.13329,48.78,4e-05,offset=1
pgbench,mixed,14,every_k3,41,6,0.0,0.0,,0,3,0,3,0,0,,0.79331,34.15,3e-05,offset=1
pgbench,mixed,14,every_k4,41,6,0.0,0.0,,0,3,0,3,0,0,,0.62331,26.83,2e-05,offset=0
pgbench,mixed,14,adwin,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
pgbench,mixed,14,adwin_s,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
pgbench,mixed,14,mcusum,41,6,0.5,0.5,0.0,0,3,3,3,0,0,0.75,2.32325,100.0,6e-05,
pgbench,mixed,14,sketch1,41,6,0.5,0.5,0.0,0,3,3,3,0,0,0.75,2.32325,100.0,0.00053,
pgbench,mixed,15,dci_v2_P1,41,6,0.5,0.5,0.0,2,3,1,3,0,0,0.75,2.32325,100.0,0.001,
pgbench,mixed,15,dci_v2_P2,41,6,0.3333,0.3333,0.0,2,3,0,3,0,0,0.6667,1.291,55.57,0.00088,
pgbench,mixed,15,dci_v2_P4,41,6,0.3333,0.3333,0.0,2,3,0,3,0,0,0.6667,0.80203,34.52,0.00083,
pgbench,mixed,15,dci_v2_P8,41,6,0.3333,0.3333,0.0,2,3,0,3,0,0,0.6667,0.53038,22.83,0.00079,
pgbench,mixed,15,dci_v1,41,6,0.5,0.5,0.0,2,3,1,3,0,0,0.75,2.32325,100.0,0.00138,
pgbench,mixed,15,always_multiD,41,6,0.8333,0.8333,0.0,2,3,3,3,0,0,0.9167,2.32325,100.0,0.00054,
pgbench,mixed,15,best_axis_oracle,41,6,0.5,0.5,0.0,0,3,3,3,0,0,0.75,0.00013,0.01,0.00216,S_V
pgbench,mixed,15,union4_raw,41,6,0.8333,0.8333,0.0,2,3,3,3,0,0,0.9167,0.11528,4.96,0.00176,
pgbench,mixed,15,union4_bonf,41,6,0.8333,0.8333,0.0,2,3,3,3,0,0,0.9167,0.11528,4.96,0.00172,
pgbench,mixed,15,every_k2,41,6,0.8333,0.8333,0.0,2,3,3,3,0,0,,1.13329,48.78,5e-05,offset=1
pgbench,mixed,15,every_k3,41,6,0.8333,0.8333,0.0,2,3,3,3,0,0,,0.73664,31.71,3e-05,offset=2
pgbench,mixed,15,every_k4,41,6,0.0,0.0,,0,3,0,3,0,0,,0.56665,24.39,3e-05,offset=2
pgbench,mixed,15,adwin,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
pgbench,mixed,15,adwin_s,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
pgbench,mixed,15,mcusum,41,6,0.8333,0.8333,0.0,2,3,3,3,0,0,0.9167,2.32325,100.0,6e-05,
pgbench,mixed,15,sketch1,41,6,0.8333,0.8333,0.0,2,3,3,3,0,0,0.9167,2.32325,100.0,0.00054,
pgbench,mixed,16,dci_v2_P1,41,6,1.0,1.0,0.0,3,3,3,3,0,0,1.0,2.32325,100.0,0.00102,
pgbench,mixed,16,dci_v2_P2,41,6,0.5,0.5,0.0,3,3,0,3,0,0,0.75,1.291,55.57,0.00089,
pgbench,mixed,16,dci_v2_P4,41,6,0.5,0.5,0.0,3,3,0,3,0,0,0.75,0.80203,34.52,0.00084,
pgbench,mixed,16,dci_v2_P8,41,6,0.5,0.5,0.0,3,3,0,3,0,0,0.75,0.53038,22.83,0.0008,
pgbench,mixed,16,dci_v1,41,6,1.0,1.0,0.0,3,3,3,3,0,0,1.0,2.32325,100.0,0.00142,
pgbench,mixed,16,always_multiD,41,6,1.0,1.0,0.0,3,3,3,3,0,0,1.0,2.32325,100.0,0.00054,
pgbench,mixed,16,best_axis_oracle,41,6,0.5,0.5,0.0,3,3,0,3,0,0,0.75,0.09575,4.12,0.00214,S_R
pgbench,mixed,16,union4_raw,41,6,1.0,1.0,0.0,3,3,3,3,0,0,1.0,0.11528,4.96,0.00175,
pgbench,mixed,16,union4_bonf,41,6,1.0,1.0,0.0,3,3,3,3,0,0,1.0,0.11528,4.96,0.00175,
pgbench,mixed,16,every_k2,41,6,0.0,0.0,,0,3,0,3,0,0,,1.18996,51.22,5e-05,offset=0
pgbench,mixed,16,every_k3,41,6,1.0,1.0,0.0,3,3,3,3,0,0,,0.73664,31.71,3e-05,offset=2
pgbench,mixed,16,every_k4,41,6,0.0,0.0,,0,3,0,3,0,0,,0.56665,24.39,3e-05,offset=2
pgbench,mixed,16,adwin,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
pgbench,mixed,16,adwin_s,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
pgbench,mixed,16,mcusum,41,6,1.0,1.0,0.0,3,3,3,3,0,0,1.0,2.32325,100.0,6e-05,
pgbench,mixed,16,sketch1,41,6,1.0,1.0,0.0,3,3,3,3,0,0,1.0,2.32325,100.0,0.00055,
pgbench,mixed,17,dci_v2_P1,41,6,0.6667,0.6667,0.0,1,3,3,3,0,0,0.8333,2.32325,100.0,0.00101,
pgbench,mixed,17,dci_v2_P2,41,6,0.1667,0.1667,0.0,1,3,0,3,0,0,0.5833,1.291,55.57,0.00087,
pgbench,mixed,17,dci_v2_P4,41,6,0.1667,0.1667,0.0,1,3,0,3,0,0,0.5833,0.80203,34.52,0.00086,
pgbench,mixed,17,dci_v2_P8,41,6,0.1667,0.1667,0.0,1,3,0,3,0,0,0.5833,0.53038,22.83,0.00075,
pgbench,mixed,17,dci_v1,41,6,0.6667,0.6667,0.0,1,3,3,3,0,0,0.8333,2.32325,100.0,0.0013,
pgbench,mixed,17,always_multiD,41,6,0.6667,0.6667,0.0,1,3,3,3,0,0,0.8333,2.32325,100.0,0.00049,
pgbench,mixed,17,best_axis_oracle,41,6,0.5,0.5,0.0,0,3,3,3,0,0,0.75,0.00013,0.01,0.00198,S_V
pgbench,mixed,17,union4_raw,41,6,0.6667,0.6667,0.0,1,3,3,3,0,0,0.8333,0.11528,4.96,0.00163,
pgbench,mixed,17,union4_bonf,41,6,0.6667,0.6667,0.0,1,3,3,3,0,0,0.8333,0.11528,4.96,0.00163,
pgbench,mixed,17,every_k2,41,6,0.6667,0.6667,0.0,1,3,3,3,0,0,,1.13329,48.78,5e-05,offset=1
pgbench,mixed,17,every_k3,41,6,0.0,0.0,,0,3,0,3,0,0,,0.79331,34.15,3e-05,offset=0
pgbench,mixed,17,every_k4,41,6,0.5,0.5,0.0,0,3,3,3,0,0,,0.56665,24.39,3e-05,offset=3
pgbench,mixed,17,adwin,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
pgbench,mixed,17,adwin_s,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
pgbench,mixed,17,mcusum,41,6,0.6667,0.6667,0.0,1,3,3,3,0,0,0.8333,2.32325,100.0,5e-05,
pgbench,mixed,17,sketch1,41,6,0.6667,0.6667,0.0,1,3,3,3,0,0,0.8333,2.32325,100.0,0.00049,
pgbench,mixed,18,dci_v2_P1,41,6,0.8333,0.8333,0.0,2,3,3,3,0,0,0.9167,2.32325,100.0,0.00112,
pgbench,mixed,18,dci_v2_P2,41,6,0.3333,0.3333,0.0,2,3,0,3,0,0,0.6667,1.291,55.57,0.00093,
pgbench,mixed,18,dci_v2_P4,41,6,0.3333,0.3333,0.0,2,3,0,3,0,0,0.6667,0.80203,34.52,0.00084,
pgbench,mixed,18,dci_v2_P8,41,6,0.3333,0.3333,0.0,2,3,0,3,0,0,0.6667,0.53038,22.83,0.00078,
pgbench,mixed,18,dci_v1,41,6,0.8333,0.8333,0.0,2,3,3,3,0,0,0.9167,2.32325,100.0,0.00139,
pgbench,mixed,18,always_multiD,41,6,0.8333,0.8333,0.0,2,3,3,3,0,0,0.9167,2.32325,100.0,0.00053,
pgbench,mixed,18,best_axis_oracle,41,6,0.5,0.5,0.0,0,3,3,3,0,0,0.75,0.00013,0.01,0.00217,S_V
pgbench,mixed,18,union4_raw,41,6,0.8333,0.8333,0.0,2,3,3,3,0,0,0.9167,0.11528,4.96,0.00172,
pgbench,mixed,18,union4_bonf,41,6,0.8333,0.8333,0.0,2,3,3,3,0,0,0.9167,0.11528,4.96,0.00173,
pgbench,mixed,18,every_k2,41,6,0.0,0.0,,0,3,0,3,0,0,,1.18996,51.22,4e-05,offset=0
pgbench,mixed,18,every_k3,41,6,0.0,0.0,,0,3,0,3,0,0,,0.79331,34.15,3e-05,offset=1
pgbench,mixed,18,every_k4,41,6,0.5,0.5,0.0,0,3,3,3,0,0,,0.56665,24.39,2e-05,offset=3
pgbench,mixed,18,adwin,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
pgbench,mixed,18,adwin_s,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
pgbench,mixed,18,mcusum,41,6,0.8333,0.8333,0.0,2,3,3,3,0,0,0.9167,2.32325,100.0,6e-05,
pgbench,mixed,18,sketch1,41,6,0.8333,0.8333,0.0,2,3,3,3,0,0,0.9167,2.32325,100.0,0.00053,
pgbench,mixed,19,dci_v2_P1,41,6,0.6667,0.6667,0.0,2,3,2,3,0,0,0.8333,2.32325,100.0,0.00095,
pgbench,mixed,19,dci_v2_P2,41,6,0.3333,0.3333,0.0,2,3,0,3,0,0,0.6667,1.291,55.57,0.00083,
pgbench,mixed,19,dci_v2_P4,41,6,0.3333,0.3333,0.0,2,3,0,3,0,0,0.6667,0.80203,34.52,0.00077,
pgbench,mixed,19,dci_v2_P8,41,6,0.3333,0.3333,0.0,2,3,0,3,0,0,0.6667,0.53038,22.83,0.00074,
pgbench,mixed,19,dci_v1,41,6,0.6667,0.6667,0.0,2,3,2,3,0,0,0.8333,2.32325,100.0,0.00139,
pgbench,mixed,19,always_multiD,41,6,0.8333,0.8333,0.0,2,3,3,3,0,0,0.9167,2.32325,100.0,0.00051,
pgbench,mixed,19,best_axis_oracle,41,6,0.5,0.5,0.0,0,3,3,3,0,0,0.75,0.00013,0.01,0.00212,S_V
pgbench,mixed,19,union4_raw,41,6,0.8333,0.8333,0.0,2,3,3,3,0,0,0.9167,0.11528,4.96,0.00172,
pgbench,mixed,19,union4_bonf,41,6,0.8333,0.8333,0.0,2,3,3,3,0,0,0.9167,0.11528,4.96,0.00173,
pgbench,mixed,19,every_k2,41,6,0.0,0.0,,0,3,0,3,0,0,,1.18996,51.22,5e-05,offset=0
pgbench,mixed,19,every_k3,41,6,0.8333,0.8333,0.0,2,3,3,3,0,0,,0.73664,31.71,3e-05,offset=2
pgbench,mixed,19,every_k4,41,6,0.0,0.0,,0,3,0,3,0,0,,0.62331,26.83,3e-05,offset=0
pgbench,mixed,19,adwin,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
pgbench,mixed,19,adwin_s,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
pgbench,mixed,19,mcusum,41,6,0.8333,0.8333,0.0,2,3,3,3,0,0,0.9167,2.32325,100.0,6e-05,
pgbench,mixed,19,sketch1,41,6,0.8333,0.8333,0.0,2,3,3,3,0,0,0.9167,2.32325,100.0,0.00054,
pgbench,mixed,20,dci_v2_P1,41,6,0.8333,0.8333,0.0,2,3,3,3,0,0,0.9167,2.32325,100.0,0.00103,
pgbench,mixed,20,dci_v2_P2,41,6,0.3333,0.3333,0.0,2,3,0,3,0,0,0.6667,1.291,55.57,0.00089,
pgbench,mixed,20,dci_v2_P4,41,6,0.3333,0.3333,0.0,2,3,0,3,0,0,0.6667,0.80203,34.52,0.00083,
pgbench,mixed,20,dci_v2_P8,41,6,0.3333,0.3333,0.0,2,3,0,3,0,0,0.6667,0.53038,22.83,0.00079,
pgbench,mixed,20,dci_v1,41,6,0.8333,0.8333,0.0,2,3,3,3,0,0,0.9167,2.32325,100.0,0.00143,
pgbench,mixed,20,always_multiD,41,6,0.8333,0.8333,0.0,2,3,3,3,0,0,0.9167,2.32325,100.0,0.00054,
pgbench,mixed,20,best_axis_oracle,41,6,0.5,0.5,0.0,0,3,3,3,0,0,0.75,0.00013,0.01,0.00215,S_V
pgbench,mixed,20,union4_raw,41,6,0.8333,0.8333,0.0,2,3,3,3,0,0,0.9167,0.11528,4.96,0.00172,
pgbench,mixed,20,union4_bonf,41,6,0.8333,0.8333,0.0,2,3,3,3,0,0,0.9167,0.11528,4.96,0.00174,
pgbench,mixed,20,every_k2,41,6,0.8333,0.8333,0.0,2,3,3,3,0,0,,1.13329,48.78,4e-05,offset=1
pgbench,mixed,20,every_k3,41,6,0.0,0.0,,0,3,0,3,0,0,,0.79331,34.15,3e-05,offset=1
pgbench,mixed,20,every_k4,41,6,0.3333,0.3333,0.0,2,3,0,3,0,0,,0.56665,24.39,3e-05,offset=1
pgbench,mixed,20,adwin,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
pgbench,mixed,20,adwin_s,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
pgbench,mixed,20,mcusum,41,6,0.8333,0.8333,0.0,2,3,3,3,0,0,0.9167,2.32325,100.0,6e-05,
pgbench,mixed,20,sketch1,41,6,0.8333,0.8333,0.0,2,3,3,3,0,0,0.9167,2.32325,100.0,0.00055,
pgbench,mixed,21,dci_v2_P1,41,6,0.8333,0.8333,0.0,2,3,3,3,0,0,0.9167,2.32325,100.0,0.00101,
pgbench,mixed,21,dci_v2_P2,41,6,0.3333,0.3333,0.0,2,3,0,3,0,0,0.6667,1.291,55.57,0.00093,
pgbench,mixed,21,dci_v2_P4,41,6,0.3333,0.3333,0.0,2,3,0,3,0,0,0.6667,0.80203,34.52,0.00081,
pgbench,mixed,21,dci_v2_P8,41,6,0.3333,0.3333,0.0,2,3,0,3,0,0,0.6667,0.53038,22.83,0.00078,
pgbench,mixed,21,dci_v1,41,6,0.8333,0.8333,0.0,2,3,3,3,0,0,0.9167,2.32325,100.0,0.00141,
pgbench,mixed,21,always_multiD,41,6,0.8333,0.8333,0.0,2,3,3,3,0,0,0.9167,2.32325,100.0,0.00053,
pgbench,mixed,21,best_axis_oracle,41,6,0.5,0.5,0.0,0,3,3,3,0,0,0.75,0.00013,0.01,0.00216,S_V
pgbench,mixed,21,union4_raw,41,6,0.8333,0.8333,0.0,2,3,3,3,0,0,0.9167,0.11528,4.96,0.00174,
pgbench,mixed,21,union4_bonf,41,6,0.8333,0.8333,0.0,2,3,3,3,0,0,0.9167,0.11528,4.96,0.00175,
pgbench,mixed,21,every_k2,41,6,0.8333,0.8333,0.0,2,3,3,3,0,0,,1.13329,48.78,4e-05,offset=1
pgbench,mixed,21,every_k3,41,6,0.0,0.0,,0,3,0,3,0,0,,0.79331,34.15,3e-05,offset=0
pgbench,mixed,21,every_k4,41,6,0.3333,0.3333,0.0,2,3,0,3,0,0,,0.56665,24.39,2e-05,offset=1
pgbench,mixed,21,adwin,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
pgbench,mixed,21,adwin_s,41,6,0.0,0.0,,0,3,0,3,0,0,,2.32325,100.0,2e-05,
pgbench,mixed,21,mcusum,41,6,0.8333,0.8333,0.0,2,3,3,3,0,0,0.9167,2.32325,100.0,5e-05,
pgbench,mixed,21,sketch1,41,6,0.8333,0.8333,0.0,2,3,3,3,0,0,0.9167,2.32325,100.0,0.00055,
pgbench,mixed,22,dci_v2_P1,41,6,0.8333,0.8333,0.0,2,3,3,3,0,0,0.9167,2.32325,100.0,0.00102,
pgbench,mixed,22,dci_v2_P2,41,6,0.3333,0.3333,0.0,2,3,0,3,0,0,0.6667,1.291,55.57,0.00088,
pgbench,mixed,22,dci_v2_P4,41,6,0.3333,0.3333,0.0,2,3,0,3,0,0,0.6667,0.80203,34.52,0.00082,
pgbench,mixed,22,dci_v2_P8,41,6,0.3333,0.3333,0.0,2,3,0,3,0,0,0.6667,0.53038,22.83,0.0008,
pgbench,mixed,22,dci_v1,41,6,0.8333,0.8333,0.0,2,3,3,3,0,0,0.9167,2.32325,100.0,0.00141,
pgbench,mixed,22,always_multiD,41,6,0.8333,0.8333,0.0,2,3,3,3,0,0,0.9167,2.32325,100.0,0.00053,
