workload,config,seed,policy,n_windows,n_onsets,onsets_hit,recall,mean_lag,false_alarms,advisor_calls,frac_5d_windows,monitor_cost_ms_per_window
job,volume_only,25,always_1D,41,6,6,1.0,0.0,4,10,0.04878048780487805,0.12287928998031117
job,volume_only,26,always_5D,41,6,6,1.0,0.0,17,23,1.0,2.348561333337177
job,volume_only,26,dci_gated,41,6,6,1.0,0.0,17,23,0.8780487804878049,2.0632174816247586
job,volume_only,26,always_1D,41,6,6,1.0,0.0,3,9,0.04878048780487805,0.12287928998031117
job,volume_only,27,always_5D,41,6,6,1.0,0.0,1,7,1.0,2.348561333337177
job,volume_only,27,dci_gated,41,6,6,1.0,0.0,1,7,0.926829268292683,2.177355022309726
job,volume_only,27,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
job,volume_only,28,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
job,volume_only,28,dci_gated,41,6,6,1.0,0.0,2,8,0.6341463414634146,1.4925297781999218
job,volume_only,28,always_1D,41,6,6,1.0,0.0,2,8,0.04878048780487805,0.12287928998031117
job,volume_only,29,always_5D,41,6,6,1.0,0.0,5,11,1.0,2.348561333337177
job,volume_only,29,dci_gated,41,6,6,1.0,0.0,7,13,0.926829268292683,2.177355022309726
job,volume_only,29,always_1D,41,6,6,1.0,0.0,2,8,0.04878048780487805,0.12287928998031117
job,volume_only,30,always_5D,41,6,6,1.0,0.0,3,9,1.0,2.348561333337177
job,volume_only,30,dci_gated,41,6,6,1.0,0.0,3,9,0.9024390243902439,2.1202862519672423
job,volume_only,30,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
job,volume_only,31,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
job,volume_only,31,dci_gated,41,6,6,1.0,0.0,1,7,0.926829268292683,2.177355022309726
job,volume_only,31,always_1D,41,6,6,1.0,0.0,1,7,0.04878048780487805,0.12287928998031117
job,volume_only,32,always_5D,41,6,6,1.0,0.0,2,8,1.0,2.348561333337177
job,volume_only,32,dci_gated,41,6,6,1.0,0.0,2,8,0.926829268292683,2.177355022309726
job,volume_only,32,always_1D,41,6,6,1.0,0.0,1,7,0.04878048780487805,0.12287928998031117
job,volume_only,33,always_5D,41,6,6,1.0,0.0,20,26,1.0,2.348561333337177
job,volume_only,33,dci_gated,41,6,6,1.0,0.0,21,27,0.926829268292683,2.177355022309726
job,volume_only,33,always_1D,41,6,6,1.0,0.0,2,8,0.04878048780487805,0.12287928998031117
job,volume_only,34,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
job,volume_only,34,dci_gated,41,6,6,1.0,0.0,1,7,0.926829268292683,2.177355022309726
job,volume_only,34,always_1D,41,6,6,1.0,0.0,1,7,0.04878048780487805,0.12287928998031117
job,volume_only,35,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
job,volume_only,35,dci_gated,41,6,6,1.0,0.0,1,7,0.9024390243902439,2.1202862519672423
job,volume_only,35,always_1D,41,6,6,1.0,0.0,1,7,0.04878048780487805,0.12287928998031117
job,volume_only,36,always_5D,41,6,6,1.0,0.0,1,7,1.0,2.348561333337177
job,volume_only,36,dci_gated,41,6,6,1.0,0.0,1,7,0.926829268292683,2.177355022309726
job,volume_only,36,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
job,volume_only,37,always_5D,41,6,6,1.0,0.0,1,7,1.0,2.348561333337177
job,volume_only,37,dci_gated,41,6,6,1.0,0.0,3,9,0.926829268292683,2.177355022309726
job,volume_only,37,always_1D,41,6,6,1.0,0.0,2,8,0.04878048780487805,0.12287928998031117
job,volume_only,38,always_5D,41,6,6,1.0,0.0,2,8,1.0,2.348561333337177
job,volume_only,38,dci_gated,41,6,6,1.0,0.0,3,9,0.926829268292683,2.177355022309726
job,volume_only,38,always_1D,41,6,6,1.0,0.0,1,7,0.04878048780487805,0.12287928998031117
job,volume_only,39,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
job,volume_only,39,dci_gated,41,6,6,1.0,0.0,1,7,0.7804878048780488,1.8349424002548238
job,volume_only,39,always_1D,41,6,6,1.0,0.0,1,7,0.04878048780487805,0.12287928998031117
job,volume_only,40,always_5D,41,6,6,1.0,0.0,4,10,1.0,2.348561333337177
job,volume_only,40,dci_gated,41,6,6,1.0,0.0,5,11,0.9024390243902439,2.1202862519672423
job,volume_only,40,always_1D,41,6,6,1.0,0.0,1,7,0.04878048780487805,0.12287928998031117
job,volume_only,41,always_5D,41,6,6,1.0,0.0,19,25,1.0,2.348561333337177
job,volume_only,41,dci_gated,41,6,6,1.0,0.0,19,25,0.926829268292683,2.177355022309726
job,volume_only,41,always_1D,41,6,6,1.0,0.0,3,9,0.04878048780487805,0.12287928998031117
job,volume_only,42,always_5D,41,6,6,1.0,0.0,2,8,1.0,2.348561333337177
job,volume_only,42,dci_gated,41,6,6,1.0,0.0,2,8,0.926829268292683,2.177355022309726
job,volume_only,42,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
job,volume_only,43,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
job,volume_only,43,dci_gated,41,6,6,1.0,0.0,0,6,0.926829268292683,2.177355022309726
job,volume_only,43,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
job,volume_only,44,always_5D,41,6,6,1.0,0.0,1,7,1.0,2.348561333337177
job,volume_only,44,dci_gated,41,6,6,1.0,0.0,2,8,0.9024390243902439,2.1202862519672423
job,volume_only,44,always_1D,41,6,6,1.0,0.0,1,7,0.04878048780487805,0.12287928998031117
job,volume_only,45,always_5D,41,6,6,1.0,0.0,2,8,1.0,2.348561333337177
job,volume_only,45,dci_gated,41,6,6,1.0,0.0,3,9,0.926829268292683,2.177355022309726
job,volume_only,45,always_1D,41,6,6,1.0,0.0,1,7,0.04878048780487805,0.12287928998031117
job,volume_only,46,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
job,volume_only,46,dci_gated,41,6,6,1.0,0.0,1,7,0.926829268292683,2.177355022309726
job,volume_only,46,always_1D,41,6,6,1.0,0.0,1,7,0.04878048780487805,0.12287928998031117
job,volume_only,47,always_5D,41,6,6,1.0,0.0,1,7,1.0,2.348561333337177
job,volume_only,47,dci_gated,41,6,6,1.0,0.0,1,7,0.926829268292683,2.177355022309726
job,volume_only,47,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
job,volume_only,48,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
job,volume_only,48,dci_gated,41,6,6,1.0,0.0,1,7,0.8780487804878049,2.0632174816247586
job,volume_only,48,always_1D,41,6,6,1.0,0.0,1,7,0.04878048780487805,0.12287928998031117
job,volume_only,49,always_5D,41,6,6,1.0,0.0,2,8,1.0,2.348561333337177
job,volume_only,49,dci_gated,41,6,6,1.0,0.0,4,10,0.7804878048780488,1.8349424002548238
job,volume_only,49,always_1D,41,6,6,1.0,0.0,2,8,0.04878048780487805,0.12287928998031117
pgbench,mixed,0,always_5D,41,6,5,0.8333333333333334,0.0,0,5,1.0,2.348561333337177
pgbench,mixed,0,dci_gated,41,6,3,0.5,0.0,0,3,0.1951219512195122,0.4652919120352136
pgbench,mixed,0,always_1D,41,6,2,0.3333333333333333,0.0,0,2,0.04878048780487805,0.12287928998031117
pgbench,mixed,1,always_5D,41,6,4,0.6666666666666666,0.0,0,4,1.0,2.348561333337177
pgbench,mixed,1,dci_gated,41,6,4,0.6666666666666666,0.0,0,4,0.7804878048780488,1.8349424002548238
pgbench,mixed,1,always_1D,41,6,2,0.3333333333333333,0.0,0,2,0.04878048780487805,0.12287928998031117
pgbench,mixed,2,always_5D,41,6,5,0.8333333333333334,0.0,0,5,1.0,2.348561333337177
pgbench,mixed,2,dci_gated,41,6,5,0.8333333333333334,0.0,0,5,0.6341463414634146,1.4925297781999216
pgbench,mixed,2,always_1D,41,6,2,0.3333333333333333,0.0,0,2,0.04878048780487805,0.12287928998031117
pgbench,mixed,3,always_5D,41,6,5,0.8333333333333334,0.0,0,5,1.0,2.348561333337177
pgbench,mixed,3,dci_gated,41,6,5,0.8333333333333334,0.0,0,5,0.7804878048780488,1.8349424002548238
pgbench,mixed,3,always_1D,41,6,2,0.3333333333333333,0.0,0,2,0.04878048780487805,0.12287928998031117
pgbench,mixed,4,always_5D,41,6,4,0.6666666666666666,0.0,0,4,1.0,2.348561333337177
pgbench,mixed,4,dci_gated,41,6,4,0.6666666666666666,0.0,0,4,0.7804878048780488,1.8349424002548238
pgbench,mixed,4,always_1D,41,6,1,0.16666666666666666,0.0,0,1,0.04878048780487805,0.12287928998031117
pgbench,mixed,5,always_5D,41,6,5,0.8333333333333334,0.0,0,5,1.0,2.348561333337177
pgbench,mixed,5,dci_gated,41,6,5,0.8333333333333334,0.0,0,5,0.6341463414634146,1.4925297781999216
pgbench,mixed,5,always_1D,41,6,2,0.3333333333333333,0.0,0,2,0.04878048780487805,0.12287928998031117
pgbench,mixed,6,always_5D,41,6,5,0.8333333333333334,0.0,0,5,1.0,2.348561333337177
pgbench,mixed,6,dci_gated,41,6,5,0.8333333333333334,0.0,0,5,0.6341463414634146,1.4925297781999218
pgbench,mixed,6,always_1D,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,mixed,7,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,mixed,7,dci_gated,41,6,6,1.0,0.0,0,6,0.4878048780487805,1.1501171561450192
pgbench,mixed,7,always_1D,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,mixed,8,always_5D,41,6,5,0.8333333333333334,0.0,0,5,1.0,2.348561333337177
pgbench,mixed,8,dci_gated,41,6,5,0.8333333333333334,0.0,0,5,0.6341463414634146,1.4925297781999216
pgbench,mixed,8,always_1D,41,6,2,0.3333333333333333,0.0,0,2,0.04878048780487805,0.12287928998031117
pgbench,mixed,9,always_5D,41,6,4,0.6666666666666666,0.0,0,4,1.0,2.348561333337177
pgbench,mixed,9,dci_gated,41,6,3,0.5,0.0,0,3,0.4878048780487805,1.150117156145019
pgbench,mixed,9,always_1D,41,6,1,0.16666666666666666,0.0,0,1,0.04878048780487805,0.12287928998031117
pgbench,mixed,10,always_5D,41,6,5,0.8333333333333334,0.0,0,5,1.0,2.348561333337177
pgbench,mixed,10,dci_gated,41,6,5,0.8333333333333334,0.0,0,5,0.6341463414634146,1.4925297781999216
pgbench,mixed,10,always_1D,41,6,2,0.3333333333333333,0.0,0,2,0.04878048780487805,0.12287928998031117
pgbench,mixed,11,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,mixed,11,dci_gated,41,6,5,0.8333333333333334,0.0,0,5,0.34146341463414637,0.8077045340901159
pgbench,mixed,11,always_1D,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,mixed,12,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,mixed,12,dci_gated,41,6,6,1.0,0.0,0,6,0.6341463414634146,1.4925297781999216
pgbench,mixed,12,always_1D,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,mixed,13,always_5D,41,6,4,0.6666666666666666,0.0,0,4,1.0,2.348561333337177
pgbench,mixed,13,dci_gated,41,6,4,0.6666666666666666,0.0,0,4,0.4878048780487805,1.150117156145019
pgbench,mixed,13,always_1D,41,6,2,0.3333333333333333,0.0,0,2,0.04878048780487805,0.12287928998031117
pgbench,mixed,14,always_5D,41,6,3,0.5,0.0,0,3,1.0,2.348561333337177
pgbench,mixed,14,dci_gated,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,mixed,14,always_1D,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,mixed,15,always_5D,41,6,5,0.8333333333333334,0.0,0,5,1.0,2.348561333337177
pgbench,mixed,15,dci_gated,41,6,3,0.5,0.0,0,3,0.1951219512195122,0.4652919120352136
pgbench,mixed,15,always_1D,41,6,2,0.3333333333333333,0.0,0,2,0.04878048780487805,0.12287928998031117
pgbench,mixed,16,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,mixed,16,dci_gated,41,6,6,1.0,0.0,0,6,0.6341463414634146,1.4925297781999216
pgbench,mixed,16,always_1D,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,mixed,17,always_5D,41,6,4,0.6666666666666666,0.0,0,4,1.0,2.348561333337177
pgbench,mixed,17,dci_gated,41,6,4,0.6666666666666666,0.0,0,4,0.34146341463414637,0.8077045340901161
pgbench,mixed,17,always_1D,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,mixed,18,always_5D,41,6,5,0.8333333333333334,0.0,0,5,1.0,2.348561333337177
pgbench,mixed,18,dci_gated,41,6,5,0.8333333333333334,0.0,0,5,0.7804878048780488,1.8349424002548238
pgbench,mixed,18,always_1D,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,mixed,19,always_5D,41,6,5,0.8333333333333334,0.0,0,5,1.0,2.348561333337177
pgbench,mixed,19,dci_gated,41,6,4,0.6666666666666666,0.0,0,4,0.4878048780487805,1.150117156145019
pgbench,mixed,19,always_1D,41,6,2,0.3333333333333333,0.0,0,2,0.04878048780487805,0.12287928998031117
pgbench,mixed,20,always_5D,41,6,5,0.8333333333333334,0.0,0,5,1.0,2.348561333337177
pgbench,mixed,20,dci_gated,41,6,5,0.8333333333333334,0.0,0,5,0.6341463414634146,1.4925297781999216
pgbench,mixed,20,always_1D,41,6,2,0.3333333333333333,0.0,0,2,0.04878048780487805,0.12287928998031117
pgbench,mixed,21,always_5D,41,6,5,0.8333333333333334,0.0,0,5,1.0,2.348561333337177
pgbench,mixed,21,dci_gated,41,6,5,0.8333333333333334,0.0,0,5,0.6341463414634146,1.4925297781999216
pgbench,mixed,21,always_1D,41,6,2,0.3333333333333333,0.0,0,2,0.04878048780487805,0.12287928998031117
pgbench,mixed,22,always_5D,41,6,5,0.8333333333333334,0.0,0,5,1.0,2.348561333337177
pgbench,mixed,22,dci_gated,41,6,5,0.8333333333333334,0.0,0,5,0.6341463414634146,1.4925297781999216
pgbench,mixed,22,always_1D,41,6,2,0.3333333333333333,0.0,0,2,0.04878048780487805,0.12287928998031117
pgbench,mixed,23,always_5D,41,6,4,0.6666666666666666,0.0,0,4,1.0,2.348561333337177
pgbench,mixed,23,dci_gated,41,6,4,0.6666666666666666,0.0,0,4,0.34146341463414637,0.8077045340901161
pgbench,mixed,23,always_1D,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,mixed,24,always_5D,41,6,5,0.8333333333333334,0.0,0,5,1.0,2.348561333337177
pgbench,mixed,24,dci_gated,41,6,5,0.8333333333333334,0.0,0,5,0.7804878048780488,1.8349424002548238
pgbench,mixed,24,always_1D,41,6,2,0.3333333333333333,0.0,0,2,0.04878048780487805,0.12287928998031117
pgbench,mixed,25,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,mixed,25,dci_gated,41,6,6,1.0,0.0,0,6,0.4878048780487805,1.1501171561450192
pgbench,mixed,25,always_1D,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,mixed,26,always_5D,41,6,5,0.8333333333333334,0.0,0,5,1.0,2.348561333337177
pgbench,mixed,26,dci_gated,41,6,4,0.6666666666666666,0.0,0,4,0.4878048780487805,1.150117156145019
pgbench,mixed,26,always_1D,41,6,2,0.3333333333333333,0.0,0,2,0.04878048780487805,0.12287928998031117
pgbench,mixed,27,always_5D,41,6,5,0.8333333333333334,0.0,0,5,1.0,2.348561333337177
pgbench,mixed,27,dci_gated,41,6,5,0.8333333333333334,0.0,0,5,0.6341463414634146,1.4925297781999218
pgbench,mixed,27,always_1D,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,mixed,28,always_5D,41,6,4,0.6666666666666666,0.0,0,4,1.0,2.348561333337177
pgbench,mixed,28,dci_gated,41,6,4,0.6666666666666666,0.0,0,4,0.6341463414634146,1.4925297781999218
pgbench,mixed,28,always_1D,41,6,4,0.6666666666666666,0.0,0,4,0.04878048780487805,0.12287928998031117
pgbench,mixed,29,always_5D,41,6,3,0.5,0.0,0,3,1.0,2.348561333337177
pgbench,mixed,29,dci_gated,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,mixed,29,always_1D,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,mixed,30,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,mixed,30,dci_gated,41,6,6,1.0,0.0,0,6,0.6341463414634146,1.4925297781999216
pgbench,mixed,30,always_1D,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,mixed,31,always_5D,41,6,3,0.5,0.0,0,3,1.0,2.348561333337177
pgbench,mixed,31,dci_gated,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,mixed,31,always_1D,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,mixed,32,always_5D,41,6,5,0.8333333333333334,0.0,0,5,1.0,2.348561333337177
pgbench,mixed,32,dci_gated,41,6,5,0.8333333333333334,0.0,0,5,0.6341463414634146,1.4925297781999216
pgbench,mixed,32,always_1D,41,6,2,0.3333333333333333,0.0,0,2,0.04878048780487805,0.12287928998031117
pgbench,mixed,33,always_5D,41,6,3,0.5,0.0,0,3,1.0,2.348561333337177
pgbench,mixed,33,dci_gated,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,mixed,33,always_1D,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,mixed,34,always_5D,41,6,5,0.8333333333333334,0.0,0,5,1.0,2.348561333337177
pgbench,mixed,34,dci_gated,41,6,5,0.8333333333333334,0.0,0,5,0.4878048780487805,1.150117156145019
pgbench,mixed,34,always_1D,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,mixed,35,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,mixed,35,dci_gated,41,6,5,0.8333333333333334,0.0,0,5,0.34146341463414637,0.8077045340901159
pgbench,mixed,35,always_1D,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,mixed,36,always_5D,41,6,5,0.8333333333333334,0.0,0,5,1.0,2.348561333337177
pgbench,mixed,36,dci_gated,41,6,5,0.8333333333333334,0.0,0,5,0.7804878048780488,1.8349424002548238
pgbench,mixed,36,always_1D,41,6,2,0.3333333333333333,0.0,0,2,0.04878048780487805,0.12287928998031117
pgbench,mixed,37,always_5D,41,6,4,0.6666666666666666,0.0,0,4,1.0,2.348561333337177
pgbench,mixed,37,dci_gated,41,6,4,0.6666666666666666,0.0,0,4,0.34146341463414637,0.8077045340901161
pgbench,mixed,37,always_1D,41,6,4,0.6666666666666666,0.0,0,4,0.04878048780487805,0.12287928998031117
pgbench,mixed,38,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,mixed,38,dci_gated,41,6,6,1.0,0.0,0,6,0.6341463414634146,1.4925297781999216
pgbench,mixed,38,always_1D,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,mixed,39,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,mixed,39,dci_gated,41,6,6,1.0,0.0,0,6,0.4878048780487805,1.1501171561450192
pgbench,mixed,39,always_1D,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,mixed,40,always_5D,41,6,4,0.6666666666666666,0.0,0,4,1.0,2.348561333337177
pgbench,mixed,40,dci_gated,41,6,4,0.6666666666666666,0.0,0,4,0.6341463414634146,1.4925297781999218
pgbench,mixed,40,always_1D,41,6,4,0.6666666666666666,0.0,0,4,0.04878048780487805,0.12287928998031117
pgbench,mixed,41,always_5D,41,6,5,0.8333333333333334,0.0,0,5,1.0,2.348561333337177
pgbench,mixed,41,dci_gated,41,6,5,0.8333333333333334,0.0,0,5,0.7804878048780488,1.8349424002548238
pgbench,mixed,41,always_1D,41,6,2,0.3333333333333333,0.0,0,2,0.04878048780487805,0.12287928998031117
pgbench,mixed,42,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,mixed,42,dci_gated,41,6,6,1.0,0.0,0,6,0.6341463414634146,1.4925297781999216
pgbench,mixed,42,always_1D,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,mixed,43,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,mixed,43,dci_gated,41,6,6,1.0,0.0,0,6,0.6341463414634146,1.4925297781999216
pgbench,mixed,43,always_1D,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,mixed,44,always_5D,41,6,4,0.6666666666666666,0.0,0,4,1.0,2.348561333337177
pgbench,mixed,44,dci_gated,41,6,4,0.6666666666666666,0.0,0,4,0.7804878048780488,1.8349424002548238
pgbench,mixed,44,always_1D,41,6,1,0.16666666666666666,0.0,0,1,0.04878048780487805,0.12287928998031117
pgbench,mixed,45,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,mixed,45,dci_gated,41,6,6,1.0,0.0,0,6,0.6341463414634146,1.4925297781999216
pgbench,mixed,45,always_1D,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,mixed,46,always_5D,41,6,4,0.6666666666666666,0.0,0,4,1.0,2.348561333337177
pgbench,mixed,46,dci_gated,41,6,4,0.6666666666666666,0.0,0,4,0.6341463414634146,1.4925297781999218
pgbench,mixed,46,always_1D,41,6,4,0.6666666666666666,0.0,0,4,0.04878048780487805,0.12287928998031117
pgbench,mixed,47,always_5D,41,6,5,0.8333333333333334,0.0,0,5,1.0,2.348561333337177
pgbench,mixed,47,dci_gated,41,6,3,0.5,0.0,0,3,0.1951219512195122,0.4652919120352136
pgbench,mixed,47,always_1D,41,6,2,0.3333333333333333,0.0,0,2,0.04878048780487805,0.12287928998031117
pgbench,mixed,48,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,mixed,48,dci_gated,41,6,5,0.8333333333333334,0.0,0,5,0.4878048780487805,1.150117156145019
pgbench,mixed,48,always_1D,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,mixed,49,always_5D,41,6,5,0.8333333333333334,0.0,0,5,1.0,2.348561333337177
pgbench,mixed,49,dci_gated,41,6,5,0.8333333333333334,0.0,0,5,0.6341463414634146,1.4925297781999216
pgbench,mixed,49,always_1D,41,6,2,0.3333333333333333,0.0,0,2,0.04878048780487805,0.12287928998031117
pgbench,template_only,0,always_5D,41,6,3,0.5,0.0,0,3,1.0,2.348561333337177
pgbench,template_only,0,dci_gated,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,template_only,0,always_1D,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,template_only,1,always_5D,41,6,5,0.8333333333333334,0.0,0,5,1.0,2.348561333337177
pgbench,template_only,1,dci_gated,41,6,5,0.8333333333333334,0.0,0,5,0.04878048780487805,0.12287928998031117
pgbench,template_only,1,always_1D,41,6,5,0.8333333333333334,0.0,0,5,0.04878048780487805,0.12287928998031117
pgbench,template_only,2,always_5D,41,6,5,0.8333333333333334,0.0,0,5,1.0,2.348561333337177
pgbench,template_only,2,dci_gated,41,6,5,0.8333333333333334,0.0,0,5,0.04878048780487805,0.12287928998031117
pgbench,template_only,2,always_1D,41,6,5,0.8333333333333334,0.0,0,5,0.04878048780487805,0.12287928998031117
pgbench,template_only,3,always_5D,41,6,5,0.8333333333333334,0.0,0,5,1.0,2.348561333337177
pgbench,template_only,3,dci_gated,41,6,5,0.8333333333333334,0.0,0,5,0.04878048780487805,0.12287928998031117
pgbench,template_only,3,always_1D,41,6,5,0.8333333333333334,0.0,0,5,0.04878048780487805,0.12287928998031117
pgbench,template_only,4,always_5D,41,6,4,0.6666666666666666,0.0,0,4,1.0,2.348561333337177
pgbench,template_only,4,dci_gated,41,6,4,0.6666666666666666,0.0,0,4,0.04878048780487805,0.12287928998031117
pgbench,template_only,4,always_1D,41,6,4,0.6666666666666666,0.0,0,4,0.04878048780487805,0.12287928998031117
pgbench,template_only,5,always_5D,41,6,4,0.6666666666666666,0.0,0,4,1.0,2.348561333337177
pgbench,template_only,5,dci_gated,41,6,4,0.6666666666666666,0.0,0,4,0.04878048780487805,0.12287928998031117
pgbench,template_only,5,always_1D,41,6,4,0.6666666666666666,0.0,0,4,0.04878048780487805,0.12287928998031117
pgbench,template_only,6,always_5D,41,6,6,1.0,0.0,0,6,1.0,2.348561333337177
pgbench,template_only,6,dci_gated,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,template_only,6,always_1D,41,6,6,1.0,0.0,0,6,0.04878048780487805,0.12287928998031117
pgbench,template_only,7,always_5D,41,6,2,0.3333333333333333,0.0,0,2,1.0,2.348561333337177
pgbench,template_only,7,dci_gated,41,6,2,0.3333333333333333,0.0,0,2,0.04878048780487805,0.12287928998031117
pgbench,template_only,7,always_1D,41,6,2,0.3333333333333333,0.0,0,2,0.04878048780487805,0.12287928998031117
pgbench,template_only,8,always_5D,41,6,5,0.8333333333333334,0.0,0,5,1.0,2.348561333337177
pgbench,template_only,8,dci_gated,41,6,5,0.8333333333333334,0.0,0,5,0.04878048780487805,0.12287928998031117
pgbench,template_only,8,always_1D,41,6,5,0.8333333333333334,0.0,0,5,0.04878048780487805,0.12287928998031117
pgbench,template_only,9,always_5D,41,6,5,0.8333333333333334,0.0,0,5,1.0,2.348561333337177
pgbench,template_only,9,dci_gated,41,6,5,0.8333333333333334,0.0,0,5,0.04878048780487805,0.12287928998031117
pgbench,template_only,9,always_1D,41,6,5,0.8333333333333334,0.0,0,5,0.04878048780487805,0.12287928998031117
pgbench,template_only,10,always_5D,41,6,5,0.8333333333333334,0.0,0,5,1.0,2.348561333337177
pgbench,template_only,10,dci_gated,41,6,5,0.8333333333333334,0.0,0,5,0.04878048780487805,0.12287928998031117
pgbench,template_only,10,always_1D,41,6,5,0.8333333333333334,0.0,0,5,0.04878048780487805,0.12287928998031117
pgbench,template_only,11,always_5D,41,6,5,0.8333333333333334,0.0,0,5,1.0,2.348561333337177
pgbench,template_only,11,dci_gated,41,6,5,0.8333333333333334,0.0,0,5,0.04878048780487805,0.12287928998031117
pgbench,template_only,11,always_1D,41,6,5,0.8333333333333334,0.0,0,5,0.04878048780487805,0.12287928998031117
pgbench,template_only,12,always_5D,41,6,3,0.5,0.0,0,3,1.0,2.348561333337177
pgbench,template_only,12,dci_gated,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,template_only,12,always_1D,41,6,3,0.5,0.0,0,3,0.04878048780487805,0.12287928998031117
pgbench,template_only,13,always_5D,41,6,4,0.6666666666666666,0.0,0,4,1.0,2.348561333337177
pgbench,template_only,13,dci_gated,41,6,4,0.6666666666666666,0.0,0,4,0.04878048780487805,0.12287928998031117
pgbench,template_only,13,always_1D,41,6,4,0.6666666666666666,0.0,0,4,0.04878048780487805,0.12287928998031117
pgbench,template_only,14,always_5D,41,6,5,0.8333333333333334,0.0,0,5,1.0,2.348561333337177
pgbench,template_only,14,dci_gated,41,6,5,0.8333333333333334,0.0,0,5,0.04878048780487805,0.12287928998031117
