workload,config,seed,dci,eff_rank,stable_rank,p1
job,template_only,0,1.2181896334554496,1.391797455434479,1.11022325429879,0.9007197391407494
job,template_only,1,1.049054765791201,1.1265136417121984,1.0244997140433878,0.976086168002239
job,template_only,2,1.1329877753852602,1.2687813666203323,1.0667292631551533,0.937444986783448
job,template_only,3,1.071173887392066,1.1678373102473931,1.0355822087795052,0.9656403823106995
job,template_only,4,1.0513588929601696,1.1323756504953535,1.0256412134626247,0.9749998214521252
job,template_only,5,1.0885886963941,1.1993553839150775,1.0443126688671853,0.9575676230038909
job,template_only,6,1.0302314480847456,1.084776752985557,1.0151026574978783,0.9851220392476316
job,template_only,7,1.131943052955963,1.2750830128703923,1.0660639597077628,0.9380300223957738
job,template_only,8,1.0880527211834257,1.195398355650518,1.0440775513387226,0.9577832592203462
job,template_only,9,1.0238863345066074,1.0693862246990111,1.011935376899455,0.9882053961429584
job,template_only,10,1.1054556422065815,1.2283411740273844,1.0527853503151998,0.9498612416107461
job,template_only,11,1.1953408911565355,1.357413805649605,1.098538168546735,0.9103006419184396
job,template_only,12,1.1253316371854474,1.2563303325540887,1.0628650867965976,0.9408531829885686
job,template_only,13,1.2135345638619062,1.4015165805920713,1.1073317737495514,0.9030717113931322
job,template_only,14,1.0574975082880822,1.143067370088142,1.0287239084415147,0.9720781171645649
job,template_only,15,1.073353025012827,1.1752254156740423,1.036636672139834,0.9646581361392433
job,template_only,16,1.111312744132172,1.2385792870417094,1.0557248357214069,0.9472165152927103
job,template_only,17,1.1221512054446627,1.25600761069757,1.061188098701516,0.9423400066619795
job,template_only,18,1.0245202466748686,1.0696744226287858,1.012256628893855,0.9878917771007848
job,template_only,19,1.0796024238932465,1.1988749497776972,1.0395822403398893,0.9619248590405431
job,template_only,20,1.0333596515057955,1.0931150461986716,1.016658076346664,0.9836148684260452
job,template_only,21,1.0555702982375175,1.1358520773458078,1.0277872072878986,0.9729640463601188
job,template_only,22,1.1010022007087594,1.218498776525884,1.0505766236224385,0.951858224821291
job,template_only,23,1.0165325361856723,1.053176768362678,1.0082549378488581,0.9918126482311407
job,template_only,24,1.066419894576328,1.1726712046871153,1.0330319960762937,0.9680242275149683
job,template_only,25,1.031832701818432,1.0889222721838778,1.0158998274471995,0.9843490204273846
job,template_only,26,1.087358409928957,1.195329124593635,1.0437166880184128,0.9581144111996401
job,template_only,27,1.0692362481420883,1.1632558379975453,1.0346209201312968,0.9665375796510055
job,template_only,28,1.083821411099655,1.1918329091776405,1.0419101121397802,0.959775693074224
job,template_only,29,1.355724898177829,1.5662418890303211,1.1826756944779477,0.845540332543501
job,template_only,30,1.0162828108742552,1.0510604894980637,1.0081351271390169,0.9919305191139371
job,template_only,31,1.031713632370424,1.087818995811248,1.0158447729609903,0.984402367977141
job,template_only,32,1.0602103572778492,1.1461659404709963,1.0301003220102805,0.970779232500832
job,template_only,33,1.2217829775457125,1.389562808072241,1.1122470074608177,0.8990808635960552
job,template_only,34,1.1696793993839851,1.3268457876909523,1.0852959604659151,0.9214076495509135
job,template_only,35,1.0288221546349368,1.0805006646320428,1.0144034785521636,0.9858010359223912
job,template_only,36,1.12723562625775,1.2739665657490504,1.0635614423775843,0.9402371693397485
job,template_only,37,1.2148383191473757,1.3830292805726525,1.108597507300476,0.9020406355008684
job,template_only,38,1.4145668664384599,1.6050662086104281,1.2167614042750818,0.8218538133166516
job,template_only,39,1.0858670801181936,1.195301529558656,1.0429380859726283,0.95882968840611
job,template_only,40,1.0486238674541641,1.124090799764876,1.0242962201130512,0.9762800841827088
job,template_only,41,1.1054017944288184,1.2279859216417965,1.0527620109235465,0.9498822997257846
job,template_only,42,1.0821643593273358,1.1897709073861773,1.0410683900674211,0.9605516885737339
job,template_only,43,1.0901301790793974,1.2054042702595196,1.0450422307848386,0.9568991286112797
job,template_only,44,1.161832220203112,1.3244345473954688,1.08109525462798,0.9249878729179272
job,template_only,45,1.1285068124407531,1.2669754299455807,1.064379821977617,0.9395142404541271
job,template_only,46,1.1544750706193045,1.309964063451522,1.077450289399084,0.928117064739683
job,template_only,47,1.084503072425691,1.1881279701244358,1.0423048492209628,0.9594122110699359
job,template_only,48,1.1434315858259205,1.3164246585719803,1.0712586996769338,0.9334813339687007
job,template_only,49,1.0828452923529193,1.202389532529321,1.0412417572833144,0.9603917562901841
job,volume_only,0,1.1172509800059394,1.2786851030054955,1.0582356707409517,0.9449690911475546
job,volume_only,1,1.07676544144291,1.1946714022067113,1.0382171200798065,0.9631896649162665
job,volume_only,2,1.050828576334631,1.1466749141868866,1.0252580208359894,0.9753642299570657
job,volume_only,3,1.2704454948537762,1.4814978430826258,1.1367283887460764,0.8797176263919112
job,volume_only,4,1.0680967790481435,1.1696012690492974,1.0339653131544548,0.9671504326863418
job,volume_only,5,1.0700275175808749,1.170638849600656,1.0349720010396952,0.9662097129153604
job,volume_only,6,1.6545699071919262,1.9014916434233688,1.354570038097597,0.7382416352604648
job,volume_only,7,1.2486742125912982,1.4390751721451813,1.1258436264508722,0.8882228193203139
job,volume_only,8,1.3552951536180209,1.5839882198461617,1.18163141774291,0.8462875859463412
job,volume_only,9,1.2796970957707714,1.4772142881272503,1.1420697208726291,0.8756032856172065
job,volume_only,10,1.0862420320461201,1.201612172618307,1.0430769375518023,0.9587020515927541
job,volume_only,11,1.1008994269331247,1.2312091534325278,1.0503430811271022,0.952069869329667
job,volume_only,12,1.0944177768902188,1.2280868522893815,1.0470055763786104,0.9551047506917838
job,volume_only,13,1.1732348627895897,1.3349785398811778,1.0870400381143754,0.9199293171709124
job,volume_only,14,1.1571124158720898,1.3147795228916235,1.0788043213282978,0.9269521638259025
job,volume_only,15,1.0708383003461297,1.1711810615243095,1.0353764875790457,0.9658322474931179
job,volume_only,16,1.0673490844891815,1.170871071530499,1.0335722805480863,0.9675182073088461
job,volume_only,17,1.0957448623131707,1.238061984493378,1.0475447658544337,0.9546131416964757
job,volume_only,18,1.1038229141891192,1.2482101091716762,1.0516548506570984,0.9508823159757945
job,volume_only,19,1.0608758966648224,1.157917213871891,1.0303506498878934,0.9705433777411645
job,volume_only,20,1.1250339048486917,1.2849265037808335,1.0622508811858866,0.9413971950614997
job,volume_only,21,1.0965915579664625,1.2337619708467555,1.0480667560078718,0.9541376961607294
job,volume_only,22,1.2266833721770634,1.4387160125356644,1.1133897406073294,0.8981580874407216
job,volume_only,23,1.1343435680969949,1.297823263526049,1.0669423853087285,0.9372577317852471
job,volume_only,24,1.1133915733718405,1.2581558382444122,1.056551720297069,0.9464751992631574
job,volume_only,25,1.0930476081355802,1.2197560668416023,1.0464105160899497,0.9556478883035612
job,volume_only,26,1.075355669167146,1.1905720456241542,1.0375009593218714,0.9638545304609814
job,volume_only,27,1.2000466982805917,1.3956982493955437,1.100189377641478,0.9089344255838407
job,volume_only,28,1.0819958517044286,1.198058815886635,1.0408945559265619,0.9607121050891084
job,volume_only,29,1.0473299504698501,1.139465364018324,1.023520908057688,0.9770196115462624
job,volume_only,30,1.2937875289579528,1.4845631206418508,1.1498789692137157,0.8696567436865094
job,volume_only,31,1.0408842073184774,1.1157071881341696,1.0203771338146654,0.9800298015906277
job,volume_only,32,1.0301537051436591,1.0860978014506177,1.0150597375267096,0.9851636933571968
job,volume_only,33,1.1352978644838543,1.2841622239754589,1.0677353589472922,0.9365616597973545
job,volume_only,34,1.0255652160393565,1.082224548815423,1.0127375241468786,0.9874226797732132
job,volume_only,35,1.1488622621623599,1.3135290707021061,1.0744128321056674,0.9307409313421631
job,volume_only,36,1.0897136572653492,1.2288058391319665,1.044527243760566,0.9573709120307323
job,volume_only,37,1.0566526720139762,1.1521311771567733,1.0282177354324598,0.9725566536541099
job,volume_only,38,1.123247167230831,1.2653661663640572,1.0616169042560617,0.941959379123451
job,volume_only,39,1.2046258387851188,1.3795222518666483,1.1031118256626666,0.9065264071475938
job,volume_only,40,1.0569619602333498,1.1575473411906578,1.0283281993717797,0.972452180744352
job,volume_only,41,1.09420432070631,1.218466257814797,1.04704498566805,0.9550688019024955
job,volume_only,42,1.2346907657764306,1.4259822543194078,1.1184623264256368,0.8940846520917547
job,volume_only,43,1.013806275173517,1.047646266198737,1.006891828891491,0.9931553433112289
job,volume_only,44,1.0630058606457506,1.1637229541205436,1.0313976636567408,0.9695581396360519
job,volume_only,45,1.1292382060677442,1.2980774513229003,1.0641177996428517,0.9397455811148244
job,volume_only,46,1.0469584123126585,1.1249314542534061,1.0234292043476405,0.9771071567548486
job,volume_only,47,1.055689037593208,1.1611868423852068,1.0276377075328917,0.9731055922429674
job,volume_only,48,1.08704509581881,1.206621892374588,1.0434225729542876,0.958384479998987
job,volume_only,49,1.0755966881650967,1.1837759623121709,1.037708040830682,0.9636621869090493
job,mixed,0,1.601055009935708,1.931633976155669,1.3128746906317819,0.7616873164938383
job,mixed,1,1.9474276303714766,2.230825221917688,1.5414165636855603,0.6487538953188478
job,mixed,2,1.4319694581825242,1.6772065374721161,1.2230648546339618,0.8176181305604431
job,mixed,3,1.9622972113375612,2.0573492246593066,1.693662349485113,0.5904364587805875
job,mixed,4,2.093635660808663,2.2203521585625126,1.903658911356495,0.5253041887043869
job,mixed,5,1.8891533957639948,2.1544562808072274,1.521486671741818,0.6572518961702023
job,mixed,6,2.0276981148494935,2.1734421839992466,1.752868849943783,0.5704933372693978
job,mixed,7,1.9094949637651273,2.2716657534617086,1.4924311201184057,0.6700476735707994
job,mixed,8,1.9413060648845057,2.0110869702006795,1.67836046700618,0.595819562995175
job,mixed,9,2.1002824349769322,2.279704974449794,1.7705701590630516,0.5647898191897569
job,mixed,10,1.8712666984770288,2.1537114290932284,1.489990561493433,0.671145191012277
job,mixed,11,1.5660165868495917,1.8527484633882965,1.297081421199209,0.7709616248110747
job,mixed,12,1.9884659231614172,2.185825231486739,1.6399110593241657,0.6097891677199351
job,mixed,13,1.878764377587489,2.1271233505494536,1.5165939856205257,0.6593722574937171
job,mixed,14,2.0315422222968276,2.136555608949468,1.8191088297137226,0.5497197219131592
job,mixed,15,2.038967764698793,2.1437772307341216,1.8369559292340585,0.5443788738127008
job,mixed,16,1.5806261296358608,1.8891449415391253,1.3023383376478275,0.7678496217857755
job,mixed,17,1.8602328263039614,2.0638159851945113,1.5208793739482764,0.6575143414588834
job,mixed,18,2.0634452447455156,2.2020103700032223,1.795132495797665,0.5570619451995665
job,mixed,19,1.8645005908901642,2.096679399463389,1.5081874562090605,0.6630475514718662
job,mixed,20,2.0279940947551256,2.128690520777075,1.825397292760771,0.5478259466943649
job,mixed,21,2.0458025095167227,2.237924843371987,1.704771317693195,0.5865889398896893
job,mixed,22,1.9718673510533187,2.2029071131169307,1.6158907313398079,0.6188537260628105
job,mixed,23,2.237413140211781,2.4116367684164426,1.9955490257141906,0.501115225491445
job,mixed,24,2.0049746016280703,2.1432184596355746,1.7073052032915847,0.5857183578378713
job,mixed,25,1.9008571055467622,2.027198787405234,1.5919342390190927,0.628166651290931
job,mixed,26,1.5511354188274236,1.8433316831433526,1.287197580405051,0.7768815100517229
job,mixed,27,1.9143401816687988,2.0203796638425,1.6208940260172624,0.6169434793076041
job,mixed,28,2.0160688013745744,2.1097080691246837,1.7976502264014105,0.5562817423063605
job,mixed,29,1.8620509027619858,2.1001300055490075,1.504977260221997,0.6644618669204951
job,mixed,30,2.0893936151954815,2.2281768056267626,1.8974116596027577,0.5270337593526542
job,mixed,31,1.9239273215996786,2.172058257453045,1.5531986655968164,0.6438326417282558
job,mixed,32,1.95529951672218,2.0466347348280047,1.6816887504214373,0.5946403576460842
job,mixed,33,2.0320734861717065,2.152091927526375,1.7643152343732353,0.5667921358482433
job,mixed,34,2.1251888886035717,2.3480436605986883,1.7588664158905878,0.5685480096529435
job,mixed,35,1.8322504046940367,1.9846441102718366,1.5145197797071468,0.6602752987441101
job,mixed,36,1.724243842598078,1.9164118747866266,1.4160240829801036,0.7062026783438901
job,mixed,37,2.1781415604505696,2.431639203164547,1.7246784086090259,0.5798182403214012
job,mixed,38,2.225423959845171,2.4511247983414375,1.8648025734141254,0.536249796228657
job,mixed,39,2.021232705021023,2.11091733071615,1.823523320605146,0.5483889285650291
job,mixed,40,1.824503305740351,2.0422851310810057,1.4858508704325255,0.6730150514424801
job,mixed,41,1.9820046274086347,2.149902675114504,1.6603105771559397,0.602296952003383
job,mixed,42,1.8418672813022428,1.9789969900648838,1.5294323385648168,0.6538373583354309
job,mixed,43,1.7797371623271685,1.9700546771384402,1.4592287640378983,0.6852935089031925
job,mixed,44,1.8138749730824428,2.0776927963335083,1.463316823256822,0.683379008637621
job,mixed,45,1.5887025420467982,1.880468592633019,1.3095333678579963,0.76363078982531
job,mixed,46,1.7613182781334094,2.062180784757188,1.4124351143530478,0.7079971248506097
job,mixed,47,2.011300226588349,2.1800637246602075,1.696287729926615,0.5895226277697959
job,mixed,48,2.044606601924047,2.1596961840954805,1.8161566685753356,0.5506132908591191
job,mixed,49,1.9968245587526865,2.1287960919598437,1.7214854429894502,0.580893671841597
