cand_id,stratum,policy,hit,fa
1289,cross/aligned,every_k2,1,1
1289,cross/aligned,adwin,0,0
1289,cross/aligned,mcusum,0,1
1289,cross/aligned,sketch1,1,1
1290,cross/aligned,always_multiD,1,1
1290,cross/aligned,union4_bonf,1,1
1290,cross/aligned,dci_v3,1,1
1290,cross/aligned,dci_v3_a8,1,1
1290,cross/aligned,best_axis_oracle,1,0
1290,cross/aligned,every_k2,0,1
1290,cross/aligned,adwin,0,0
1290,cross/aligned,mcusum,0,0
1290,cross/aligned,sketch1,1,3
1291,cross/aligned,always_multiD,1,4
1291,cross/aligned,union4_bonf,1,5
1291,cross/aligned,dci_v3,1,5
1291,cross/aligned,dci_v3_a8,1,5
1291,cross/aligned,best_axis_oracle,1,0
1291,cross/aligned,every_k2,0,2
1291,cross/aligned,adwin,0,0
1291,cross/aligned,mcusum,0,1
1291,cross/aligned,sketch1,1,7
1292,cross/aligned,always_multiD,1,0
1292,cross/aligned,union4_bonf,1,2
1292,cross/aligned,dci_v3,1,2
1292,cross/aligned,dci_v3_a8,1,1
1292,cross/aligned,best_axis_oracle,1,0
1292,cross/aligned,every_k2,0,0
1292,cross/aligned,adwin,0,0
1292,cross/aligned,mcusum,0,1
1292,cross/aligned,sketch1,1,0
1293,cross/aligned,always_multiD,1,4
1293,cross/aligned,union4_bonf,1,2
1293,cross/aligned,dci_v3,1,2
1293,cross/aligned,dci_v3_a8,1,2
1293,cross/aligned,best_axis_oracle,1,1
1293,cross/aligned,every_k2,1,2
1293,cross/aligned,adwin,0,0
1293,cross/aligned,mcusum,0,1
1293,cross/aligned,sketch1,1,7
1294,cross/aligned,always_multiD,1,1
1294,cross/aligned,union4_bonf,1,1
1294,cross/aligned,dci_v3,1,1
1294,cross/aligned,dci_v3_a8,1,0
1294,cross/aligned,best_axis_oracle,1,0
1294,cross/aligned,every_k2,0,0
1294,cross/aligned,adwin,0,0
1294,cross/aligned,mcusum,0,1
1294,cross/aligned,sketch1,1,1
1295,cross/aligned,always_multiD,1,1
1295,cross/aligned,union4_bonf,1,1
1295,cross/aligned,dci_v3,1,1
1295,cross/aligned,dci_v3_a8,1,1
1295,cross/aligned,best_axis_oracle,1,0
1295,cross/aligned,every_k2,1,0
1295,cross/aligned,adwin,0,0
1295,cross/aligned,mcusum,0,1
1295,cross/aligned,sketch1,1,5
1296,cross/aligned,always_multiD,1,0
1296,cross/aligned,union4_bonf,1,0
1296,cross/aligned,dci_v3,1,0
1296,cross/aligned,dci_v3_a8,1,0
1296,cross/aligned,best_axis_oracle,1,1
1296,cross/aligned,every_k2,1,0
1296,cross/aligned,adwin,0,0
1296,cross/aligned,mcusum,0,0
1296,cross/aligned,sketch1,1,0
1297,cross/aligned,always_multiD,1,1
1297,cross/aligned,union4_bonf,1,0
1297,cross/aligned,dci_v3,1,0
1297,cross/aligned,dci_v3_a8,1,0
1297,cross/aligned,best_axis_oracle,1,1
1297,cross/aligned,every_k2,0,0
1297,cross/aligned,adwin,0,0
1297,cross/aligned,mcusum,0,0
1297,cross/aligned,sketch1,1,1
1298,cross/aligned,always_multiD,1,11
1298,cross/aligned,union4_bonf,1,12
1298,cross/aligned,dci_v3,1,12
1298,cross/aligned,dci_v3_a8,1,12
1298,cross/aligned,best_axis_oracle,1,0
1298,cross/aligned,every_k2,0,6
1298,cross/aligned,adwin,0,0
1298,cross/aligned,mcusum,0,4
1298,cross/aligned,sketch1,0,11
1299,cross/aligned,always_multiD,1,11
1299,cross/aligned,union4_bonf,1,11
1299,cross/aligned,dci_v3,1,11
1299,cross/aligned,dci_v3_a8,1,11
1299,cross/aligned,best_axis_oracle,1,1
1299,cross/aligned,every_k2,1,5
1299,cross/aligned,adwin,0,0
1299,cross/aligned,mcusum,0,9
1299,cross/aligned,sketch1,0,11
1300,cross/aligned,always_multiD,1,11
1300,cross/aligned,union4_bonf,1,12
1300,cross/aligned,dci_v3,1,12
1300,cross/aligned,dci_v3_a8,1,12
1300,cross/aligned,best_axis_oracle,1,0
1300,cross/aligned,every_k2,0,6
1300,cross/aligned,adwin,0,0
1300,cross/aligned,mcusum,0,4
1300,cross/aligned,sketch1,0,11
1301,cross/aligned,always_multiD,1,11
1301,cross/aligned,union4_bonf,1,12
1301,cross/aligned,dci_v3,1,12
1301,cross/aligned,dci_v3_a8,1,12
1301,cross/aligned,best_axis_oracle,1,0
1301,cross/aligned,every_k2,0,6
1301,cross/aligned,adwin,0,0
1301,cross/aligned,mcusum,0,4
1301,cross/aligned,sketch1,0,11
1302,cross/aligned,always_multiD,1,11
1302,cross/aligned,union4_bonf,1,11
1302,cross/aligned,dci_v3,1,11
1302,cross/aligned,dci_v3_a8,1,11
1302,cross/aligned,best_axis_oracle,1,1
1302,cross/aligned,every_k2,1,5
1302,cross/aligned,adwin,0,0
1302,cross/aligned,mcusum,0,10
1302,cross/aligned,sketch1,1,11
1303,cross/aligned,always_multiD,1,10
1303,cross/aligned,union4_bonf,1,11
1303,cross/aligned,dci_v3,1,11
1303,cross/aligned,dci_v3_a8,1,11
1303,cross/aligned,best_axis_oracle,1,0
1303,cross/aligned,every_k2,0,5
1303,cross/aligned,adwin,0,0
1303,cross/aligned,mcusum,0,5
1303,cross/aligned,sketch1,0,8
1304,cross/aligned,always_multiD,1,12
1304,cross/aligned,union4_bonf,1,12
1304,cross/aligned,dci_v3,1,12
1304,cross/aligned,dci_v3_a8,1,12
1304,cross/aligned,best_axis_oracle,1,0
1304,cross/aligned,every_k2,1,5
1304,cross/aligned,adwin,0,0
1304,cross/aligned,mcusum,0,7
1304,cross/aligned,sketch1,0,12
1305,cross/aligned,always_multiD,1,11
1305,cross/aligned,union4_bonf,1,11
1305,cross/aligned,dci_v3,1,11
1305,cross/aligned,dci_v3_a8,1,11
1305,cross/aligned,best_axis_oracle,1,1
1305,cross/aligned,every_k2,1,5
1305,cross/aligned,adwin,0,0
1305,cross/aligned,mcusum,0,9
1305,cross/aligned,sketch1,0,11
1306,cross/aligned,always_multiD,1,11
1306,cross/aligned,union4_bonf,1,12
1306,cross/aligned,dci_v3,1,12
1306,cross/aligned,dci_v3_a8,1,12
1306,cross/aligned,best_axis_oracle,1,0
1306,cross/aligned,every_k2,0,6
1306,cross/aligned,adwin,0,0
1306,cross/aligned,mcusum,0,9
1306,cross/aligned,sketch1,0,11
1307,cross/aligned,always_multiD,1,10
1307,cross/aligned,union4_bonf,1,10
1307,cross/aligned,dci_v3,1,10
1307,cross/aligned,dci_v3_a8,1,10
1307,cross/aligned,best_axis_oracle,1,2
1307,cross/aligned,every_k2,0,5
1307,cross/aligned,adwin,0,0
1307,cross/aligned,mcusum,0,4
1307,cross/aligned,sketch1,0,8
1308,cross/aligned,always_multiD,1,10
1308,cross/aligned,union4_bonf,1,11
1308,cross/aligned,dci_v3,1,11
1308,cross/aligned,dci_v3_a8,1,11
1308,cross/aligned,best_axis_oracle,1,0
1308,cross/aligned,every_k2,1,5
1308,cross/aligned,adwin,0,0
1308,cross/aligned,mcusum,0,5
1308,cross/aligned,sketch1,0,8
1309,cross/aligned,always_multiD,1,7
1309,cross/aligned,union4_bonf,1,0
1309,cross/aligned,dci_v3,1,0
1309,cross/aligned,dci_v3_a8,1,0
1309,cross/aligned,best_axis_oracle,1,1
1309,cross/aligned,every_k2,0,4
1309,cross/aligned,adwin,0,0
1309,cross/aligned,mcusum,0,1
1309,cross/aligned,sketch1,1,7
1310,cross/aligned,always_multiD,1,7
1310,cross/aligned,union4_bonf,1,1
1310,cross/aligned,dci_v3,1,2
1310,cross/aligned,dci_v3_a8,1,2
1310,cross/aligned,best_axis_oracle,1,0
1310,cross/aligned,every_k2,1,3
1310,cross/aligned,adwin,0,0
1310,cross/aligned,mcusum,0,1
1310,cross/aligned,sketch1,1,11
1311,cross/aligned,always_multiD,1,5
1311,cross/aligned,union4_bonf,1,0
1311,cross/aligned,dci_v3,1,0
1311,cross/aligned,dci_v3_a8,1,0
1311,cross/aligned,best_axis_oracle,1,0
1311,cross/aligned,every_k2,0,1
1311,cross/aligned,adwin,0,0
1311,cross/aligned,mcusum,0,1
1311,cross/aligned,sketch1,1,7
1312,cross/aligned,always_multiD,1,3
1312,cross/aligned,union4_bonf,1,1
1312,cross/aligned,dci_v3,1,1
1312,cross/aligned,dci_v3_a8,1,1
1312,cross/aligned,best_axis_oracle,1,0
1312,cross/aligned,every_k2,1,1
1312,cross/aligned,adwin,0,0
1312,cross/aligned,mcusum,0,1
1312,cross/aligned,sketch1,1,8
1313,cross/aligned,always_multiD,1,5
1313,cross/aligned,union4_bonf,1,1
1313,cross/aligned,dci_v3,1,1
1313,cross/aligned,dci_v3_a8,1,2
1313,cross/aligned,best_axis_oracle,1,0
1313,cross/aligned,every_k2,0,4
1313,cross/aligned,adwin,0,0
1313,cross/aligned,mcusum,0,1
1313,cross/aligned,sketch1,1,8
1314,cross/aligned,always_multiD,1,8
1314,cross/aligned,union4_bonf,1,0
1314,cross/aligned,dci_v3,1,0
1314,cross/aligned,dci_v3_a8,1,2
1314,cross/aligned,best_axis_oracle,1,1
1314,cross/aligned,every_k2,1,4
1314,cross/aligned,adwin,0,0
1314,cross/aligned,mcusum,0,1
1314,cross/aligned,sketch1,1,9
1315,cross/aligned,always_multiD,1,5
1315,cross/aligned,union4_bonf,1,1
1315,cross/aligned,dci_v3,1,1
1315,cross/aligned,dci_v3_a8,1,1
1315,cross/aligned,best_axis_oracle,1,0
1315,cross/aligned,every_k2,0,4
1315,cross/aligned,adwin,0,0
1315,cross/aligned,mcusum,0,1
1315,cross/aligned,sketch1,1,8
1316,cross/aligned,always_multiD,1,7
1316,cross/aligned,union4_bonf,1,0
1316,cross/aligned,dci_v3,1,0
1316,cross/aligned,dci_v3_a8,1,0
1316,cross/aligned,best_axis_oracle,1,1
1316,cross/aligned,every_k2,1,3
1316,cross/aligned,adwin,0,0
1316,cross/aligned,mcusum,0,1
1316,cross/aligned,sketch1,1,7
1317,cross/aligned,always_multiD,1,7
1317,cross/aligned,union4_bonf,1,0
1317,cross/aligned,dci_v3,1,0
1317,cross/aligned,dci_v3_a8,1,2
1317,cross/aligned,best_axis_oracle,1,1
1317,cross/aligned,every_k2,1,3
1317,cross/aligned,adwin,0,0
1317,cross/aligned,mcusum,0,1
1317,cross/aligned,sketch1,1,7
1318,cross/aligned,always_multiD,1,7
1318,cross/aligned,union4_bonf,1,0
1318,cross/aligned,dci_v3,1,0
1318,cross/aligned,dci_v3_a8,1,0
1318,cross/aligned,best_axis_oracle,1,1
1318,cross/aligned,every_k2,1,3
1318,cross/aligned,adwin,0,0
1318,cross/aligned,mcusum,0,1
1318,cross/aligned,sketch1,1,7
1319,cross/aligned,always_multiD,1,8
1319,cross/aligned,union4_bonf,1,0
1319,cross/aligned,dci_v3,1,0
1319,cross/aligned,dci_v3_a8,1,0
1319,cross/aligned,best_axis_oracle,1,1
1319,cross/aligned,every_k2,1,4
1319,cross/aligned,adwin,0,0
1319,cross/aligned,mcusum,0,1
1319,cross/aligned,sketch1,1,9
1320,cross/aligned,always_multiD,1,1
1320,cross/aligned,union4_bonf,1,2
1320,cross/aligned,dci_v3,1,2
1320,cross/aligned,dci_v3_a8,1,2
1320,cross/aligned,best_axis_oracle,1,0
1320,cross/aligned,every_k2,0,0
1320,cross/aligned,adwin,0,0
1320,cross/aligned,mcusum,0,1
1320,cross/aligned,sketch1,1,0
1321,cross/aligned,always_multiD,1,0
1321,cross/aligned,union4_bonf,1,2
1321,cross/aligned,dci_v3,1,2
1321,cross/aligned,dci_v3_a8,1,2
1321,cross/aligned,best_axis_oracle,1,0
1321,cross/aligned,every_k2,1,0
1321,cross/aligned,adwin,0,0
1321,cross/aligned,mcusum,1,0
1321,cross/aligned,sketch1,1,0
1322,cross/aligned,always_multiD,1,2
1322,cross/aligned,union4_bonf,1,1
1322,cross/aligned,dci_v3,1,1
1322,cross/aligned,dci_v3_a8,1,1
1322,cross/aligned,best_axis_oracle,1,0
1322,cross/aligned,every_k2,0,1
1322,cross/aligned,adwin,0,0
1322,cross/aligned,mcusum,0,1
1322,cross/aligned,sketch1,1,2
1323,cross/aligned,always_multiD,1,1
1323,cross/aligned,union4_bonf,1,0
1323,cross/aligned,dci_v3,1,0
1323,cross/aligned,dci_v3_a8,1,0
1323,cross/aligned,best_axis_oracle,1,1
1323,cross/aligned,every_k2,1,1
1323,cross/aligned,adwin,0,0
1323,cross/aligned,mcusum,0,1
1323,cross/aligned,sketch1,1,0
1324,cross/aligned,always_multiD,1,1
1324,cross/aligned,union4_bonf,1,0
1324,cross/aligned,dci_v3,1,0
1324,cross/aligned,dci_v3_a8,1,0
1324,cross/aligned,best_axis_oracle,1,1
1324,cross/aligned,every_k2,1,0
1324,cross/aligned,adwin,0,0
1324,cross/aligned,mcusum,0,1
1324,cross/aligned,sketch1,1,0
1325,cross/aligned,always_multiD,1,2
1325,cross/aligned,union4_bonf,1,1
1325,cross/aligned,dci_v3,1,1
1325,cross/aligned,dci_v3_a8,1,2
1325,cross/aligned,best_axis_oracle,1,0
1325,cross/aligned,every_k2,1,1
1325,cross/aligned,adwin,0,0
1325,cross/aligned,mcusum,0,1
1325,cross/aligned,sketch1,1,2
1326,cross/aligned,always_multiD,1,1
1326,cross/aligned,union4_bonf,1,1
1326,cross/aligned,dci_v3,1,1
1326,cross/aligned,dci_v3_a8,1,1
1326,cross/aligned,best_axis_oracle,1,0
1326,cross/aligned,every_k2,0,1
1326,cross/aligned,adwin,0,0
1326,cross/aligned,mcusum,1,0
1326,cross/aligned,sketch1,1,2
1327,cross/aligned,always_multiD,1,1
1327,cross/aligned,union4_bonf,1,0
1327,cross/aligned,dci_v3,1,0
1327,cross/aligned,dci_v3_a8,1,1
1327,cross/aligned,best_axis_oracle,1,1
1327,cross/aligned,every_k2,0,1
1327,cross/aligned,adwin,0,0
1327,cross/aligned,mcusum,0,1
1327,cross/aligned,sketch1,1,0
1328,cross/aligned,always_multiD,1,1
1328,cross/aligned,union4_bonf,1,1
1328,cross/aligned,dci_v3,1,1
1328,cross/aligned,dci_v3_a8,1,1
1328,cross/aligned,best_axis_oracle,1,0
1328,cross/aligned,every_k2,0,1
1328,cross/aligned,adwin,0,0
1328,cross/aligned,mcusum,1,0
1328,cross/aligned,sketch1,1,2
1329,cross/aligned,always_multiD,1,1
1329,cross/aligned,union4_bonf,1,0
1329,cross/aligned,dci_v3,1,0
1329,cross/aligned,dci_v3_a8,1,0
1329,cross/aligned,best_axis_oracle,1,1
1329,cross/aligned,every_k2,1,1
1329,cross/aligned,adwin,0,0
1329,cross/aligned,mcusum,0,1
1329,cross/aligned,sketch1,1,0
1330,cross/aligned,always_multiD,1,0
1330,cross/aligned,union4_bonf,1,2
1330,cross/aligned,dci_v3,1,2
1330,cross/aligned,dci_v3_a8,1,2
1330,cross/aligned,best_axis_oracle,1,0
1330,cross/aligned,every_k2,0,0
1330,cross/aligned,adwin,0,0
1330,cross/aligned,mcusum,1,0
1330,cross/aligned,sketch1,1,0
1331,cross/offaxis,always_multiD,1,11
1331,cross/offaxis,union4_bonf,1,10
1331,cross/offaxis,dci_v3,1,11
1331,cross/offaxis,dci_v3_a8,1,11
1331,cross/offaxis,best_axis_oracle,1,0
1331,cross/offaxis,every_k2,0,6
1331,cross/offaxis,adwin,0,0
1331,cross/offaxis,mcusum,0,7
1331,cross/offaxis,sketch1,1,8
1332,cross/aligned,always_multiD,1,11
1332,cross/aligned,union4_bonf,1,11
1332,cross/aligned,dci_v3,1,11
1332,cross/aligned,dci_v3_a8,1,11
1332,cross/aligned,best_axis_oracle,1,0
1332,cross/aligned,every_k2,0,6
1332,cross/aligned,adwin,0,0
1332,cross/aligned,mcusum,0,9
1332,cross/aligned,sketch1,1,11
1333,cross/offaxis,always_multiD,1,11
1333,cross/offaxis,union4_bonf,1,10
1333,cross/offaxis,dci_v3,1,11
1333,cross/offaxis,dci_v3_a8,1,11
1333,cross/offaxis,best_axis_oracle,1,0
1333,cross/offaxis,every_k2,0,6
1333,cross/offaxis,adwin,0,0
1333,cross/offaxis,mcusum,0,5
1333,cross/offaxis,sketch1,1,8
1334,cross/offaxis,always_multiD,1,11
1334,cross/offaxis,union4_bonf,1,11
1334,cross/offaxis,dci_v3,1,11
1334,cross/offaxis,dci_v3_a8,1,11
1334,cross/offaxis,best_axis_oracle,1,0
1334,cross/offaxis,every_k2,0,6
1334,cross/offaxis,adwin,0,0
1334,cross/offaxis,mcusum,0,9
1334,cross/offaxis,sketch1,1,11
1335,cross/offaxis,always_multiD,1,11
1335,cross/offaxis,union4_bonf,1,11
1335,cross/offaxis,dci_v3,1,11
1335,cross/offaxis,dci_v3_a8,1,11
1335,cross/offaxis,best_axis_oracle,1,0
1335,cross/offaxis,every_k2,0,6
1335,cross/offaxis,adwin,0,0
1335,cross/offaxis,mcusum,0,8
1335,cross/offaxis,sketch1,1,11
1336,cross/aligned,always_multiD,1,11
1336,cross/aligned,union4_bonf,1,11
1336,cross/aligned,dci_v3,1,11
1336,cross/aligned,dci_v3_a8,1,11
1336,cross/aligned,best_axis_oracle,1,0
1336,cross/aligned,every_k2,1,5
1336,cross/aligned,adwin,0,0
1336,cross/aligned,mcusum,0,11
1336,cross/aligned,sketch1,1,11
1337,cross/aligned,always_multiD,1,11
1337,cross/aligned,union4_bonf,1,11
1337,cross/aligned,dci_v3,1,11
1337,cross/aligned,dci_v3_a8,1,11
1337,cross/aligned,best_axis_oracle,1,0
1337,cross/aligned,every_k2,0,6
1337,cross/aligned,adwin,0,0
1337,cross/aligned,mcusum,0,9
1337,cross/aligned,sketch1,1,11
1338,cross/aligned,always_multiD,1,11
1338,cross/aligned,union4_bonf,1,10
1338,cross/aligned,dci_v3,1,10
1338,cross/aligned,dci_v3_a8,1,10
1338,cross/aligned,best_axis_oracle,1,0
1338,cross/aligned,every_k2,0,6
1338,cross/aligned,adwin,0,0
1338,cross/aligned,mcusum,0,7
1338,cross/aligned,sketch1,1,11
1339,cross/aligned,always_multiD,1,11
1339,cross/aligned,union4_bonf,1,11
1339,cross/aligned,dci_v3,1,11
1339,cross/aligned,dci_v3_a8,1,11
1339,cross/aligned,best_axis_oracle,1,0
1339,cross/aligned,every_k2,1,5
1339,cross/aligned,adwin,0,0
1339,cross/aligned,mcusum,0,11
1339,cross/aligned,sketch1,1,11
1340,cross/aligned,always_multiD,1,11
1340,cross/aligned,union4_bonf,1,11
1340,cross/aligned,dci_v3,1,11
1340,cross/aligned,dci_v3_a8,1,11
1340,cross/aligned,best_axis_oracle,1,0
1340,cross/aligned,every_k2,1,5
1340,cross/aligned,adwin,0,0
1340,cross/aligned,mcusum,0,9
1340,cross/aligned,sketch1,1,11
1341,cross/offaxis,always_multiD,1,11
1341,cross/offaxis,union4_bonf,1,11
1341,cross/offaxis,dci_v3,1,11
1341,cross/offaxis,dci_v3_a8,1,11
1341,cross/offaxis,best_axis_oracle,1,0
1341,cross/offaxis,every_k2,0,6
1341,cross/offaxis,adwin,0,0
1341,cross/offaxis,mcusum,0,11
1341,cross/offaxis,sketch1,1,11
1342,cross/aligned,always_multiD,1,11
1342,cross/aligned,union4_bonf,1,11
1342,cross/aligned,dci_v3,1,11
1342,cross/aligned,dci_v3_a8,1,11
1342,cross/aligned,best_axis_oracle,1,0
1342,cross/aligned,every_k2,1,5
1342,cross/aligned,adwin,0,0
1342,cross/aligned,mcusum,0,10
1342,cross/aligned,sketch1,0,11
1343,cross/aligned,always_multiD,1,11
1343,cross/aligned,union4_bonf,1,0
1343,cross/aligned,dci_v3,1,9
1343,cross/aligned,dci_v3_a8,1,9
1343,cross/aligned,best_axis_oracle,1,0
1343,cross/aligned,every_k2,1,5
1343,cross/aligned,adwin,0,0
1343,cross/aligned,mcusum,0,0
1343,cross/aligned,sketch1,0,0
1344,cross/aligned,always_multiD,1,11
1344,cross/aligned,union4_bonf,1,11
1344,cross/aligned,dci_v3,1,11
1344,cross/aligned,dci_v3_a8,1,11
1344,cross/aligned,best_axis_oracle,1,0
1344,cross/aligned,every_k2,0,6
1344,cross/aligned,adwin,0,0
1344,cross/aligned,mcusum,0,1
1344,cross/aligned,sketch1,0,11
1345,cross/offaxis,always_multiD,1,10
1345,cross/offaxis,union4_bonf,1,0
1345,cross/offaxis,dci_v3,1,10
1345,cross/offaxis,dci_v3_a8,1,10
1345,cross/offaxis,best_axis_oracle,1,0
1345,cross/offaxis,every_k2,1,4
1345,cross/offaxis,adwin,0,0
1345,cross/offaxis,mcusum,0,1
1345,cross/offaxis,sketch1,1,0
1346,cross/offaxis,always_multiD,1,11
1346,cross/offaxis,union4_bonf,1,0
1346,cross/offaxis,dci_v3,1,11
1346,cross/offaxis,dci_v3_a8,1,11
1346,cross/offaxis,best_axis_oracle,1,0
1346,cross/offaxis,every_k2,1,5
1346,cross/offaxis,adwin,0,0
1346,cross/offaxis,mcusum,0,1
1346,cross/offaxis,sketch1,1,0
1347,cross/offaxis,always_multiD,1,11
1347,cross/offaxis,union4_bonf,1,0
1347,cross/offaxis,dci_v3,1,11
1347,cross/offaxis,dci_v3_a8,1,11
1347,cross/offaxis,best_axis_oracle,1,0
1347,cross/offaxis,every_k2,0,6
1347,cross/offaxis,adwin,0,0
1347,cross/offaxis,mcusum,0,1
1347,cross/offaxis,sketch1,1,0
1348,cross/aligned,always_multiD,1,11
1348,cross/aligned,union4_bonf,1,11
1348,cross/aligned,dci_v3,1,11
1348,cross/aligned,dci_v3_a8,1,11
1348,cross/aligned,best_axis_oracle,1,0
1348,cross/aligned,every_k2,0,6
1348,cross/aligned,adwin,0,0
1348,cross/aligned,mcusum,0,2
1348,cross/aligned,sketch1,0,11
1349,cross/aligned,always_multiD,1,10
1349,cross/aligned,union4_bonf,1,0
1349,cross/aligned,dci_v3,1,1
1349,cross/aligned,dci_v3_a8,1,2
1349,cross/aligned,best_axis_oracle,1,0
1349,cross/aligned,every_k2,1,5
1349,cross/aligned,adwin,0,0
1349,cross/aligned,mcusum,0,0
1349,cross/aligned,sketch1,0,0
1350,cross/offaxis,always_multiD,1,7
1350,cross/offaxis,union4_bonf,1,0
1350,cross/offaxis,dci_v3,1,7
1350,cross/offaxis,dci_v3_a8,1,7
1350,cross/offaxis,best_axis_oracle,1,0
1350,cross/offaxis,every_k2,0,4
1350,cross/offaxis,adwin,0,0
1350,cross/offaxis,mcusum,0,1
1350,cross/offaxis,sketch1,1,0
1351,cross/offaxis,always_multiD,1,11
1351,cross/offaxis,union4_bonf,1,0
1351,cross/offaxis,dci_v3,1,11
1351,cross/offaxis,dci_v3_a8,1,11
1351,cross/offaxis,best_axis_oracle,1,0
1351,cross/offaxis,every_k2,1,5
1351,cross/offaxis,adwin,0,0
1351,cross/offaxis,mcusum,0,1
1351,cross/offaxis,sketch1,1,0
1352,cross/offaxis,always_multiD,1,0
1352,cross/offaxis,union4_bonf,1,0
1352,cross/offaxis,dci_v3,1,0
1352,cross/offaxis,dci_v3_a8,1,0
1352,cross/offaxis,best_axis_oracle,1,0
1352,cross/offaxis,every_k2,0,0
1352,cross/offaxis,adwin,0,0
1352,cross/offaxis,mcusum,0,0
1352,cross/offaxis,sketch1,1,0
1353,cross/offaxis,always_multiD,1,2
1353,cross/offaxis,union4_bonf,1,1
1353,cross/offaxis,dci_v3,1,2
1353,cross/offaxis,dci_v3_a8,1,2
1353,cross/offaxis,best_axis_oracle,1,0
1353,cross/offaxis,every_k2,0,1
1353,cross/offaxis,adwin,0,0
1353,cross/offaxis,mcusum,0,1
1353,cross/offaxis,sketch1,1,1
1354,cross/offaxis,always_multiD,1,4
1354,cross/offaxis,union4_bonf,1,4
1354,cross/offaxis,dci_v3,1,4
1354,cross/offaxis,dci_v3_a8,1,4
1354,cross/offaxis,best_axis_oracle,1,0
1354,cross/offaxis,every_k2,1,1
1354,cross/offaxis,adwin,0,0
1354,cross/offaxis,mcusum,0,1
1354,cross/offaxis,sketch1,1,2
1355,cross/offaxis,always_multiD,1,4
1355,cross/offaxis,union4_bonf,1,4
1355,cross/offaxis,dci_v3,1,4
1355,cross/offaxis,dci_v3_a8,1,4
1355,cross/offaxis,best_axis_oracle,1,0
1355,cross/offaxis,every_k2,0,2
1355,cross/offaxis,adwin,0,0
1355,cross/offaxis,mcusum,0,1
1355,cross/offaxis,sketch1,1,3
1356,cross/aligned,always_multiD,1,3
1356,cross/aligned,union4_bonf,1,2
1356,cross/aligned,dci_v3,1,2
1356,cross/aligned,dci_v3_a8,1,2
1356,cross/aligned,best_axis_oracle,1,1
1356,cross/aligned,every_k2,1,2
1356,cross/aligned,adwin,0,0
1356,cross/aligned,mcusum,0,0
1356,cross/aligned,sketch1,1,0
1357,cross/offaxis,always_multiD,1,4
1357,cross/offaxis,union4_bonf,1,4
1357,cross/offaxis,dci_v3,1,4
1357,cross/offaxis,dci_v3_a8,1,4
1357,cross/offaxis,best_axis_oracle,1,0
1357,cross/offaxis,every_k2,0,3
1357,cross/offaxis,adwin,0,0
1357,cross/offaxis,mcusum,0,1
1357,cross/offaxis,sketch1,1,2
1358,cross/offaxis,always_multiD,1,2
1358,cross/offaxis,union4_bonf,1,1
1358,cross/offaxis,dci_v3,1,2
1358,cross/offaxis,dci_v3_a8,1,2
1358,cross/offaxis,best_axis_oracle,1,1
1358,cross/offaxis,every_k2,0,2
1358,cross/offaxis,adwin,0,0
1358,cross/offaxis,mcusum,0,0
1358,cross/offaxis,sketch1,1,1
1359,cross/aligned,always_multiD,1,4
1359,cross/aligned,union4_bonf,1,3
1359,cross/aligned,dci_v3,1,3
1359,cross/aligned,dci_v3_a8,1,3
1359,cross/aligned,best_axis_oracle,1,0
1359,cross/aligned,every_k2,1,1
1359,cross/aligned,adwin,0,0
1359,cross/aligned,mcusum,0,0
1359,cross/aligned,sketch1,0,1
1360,cross/aligned,always_multiD,1,3
1360,cross/aligned,union4_bonf,1,2
1360,cross/aligned,dci_v3,1,2
1360,cross/aligned,dci_v3_a8,1,2
1360,cross/aligned,best_axis_oracle,1,1
1360,cross/aligned,every_k2,0,1
1360,cross/aligned,adwin,0,0
1360,cross/aligned,mcusum,0,0
1360,cross/aligned,sketch1,1,0
1361,cross/offaxis,always_multiD,1,3
1361,cross/offaxis,union4_bonf,1,3
1361,cross/offaxis,dci_v3,1,3
1361,cross/offaxis,dci_v3_a8,1,3
1361,cross/offaxis,best_axis_oracle,1,0
1361,cross/offaxis,every_k2,0,1
1361,cross/offaxis,adwin,0,0
1361,cross/offaxis,mcusum,0,1
1361,cross/offaxis,sketch1,1,2
1362,cross/offaxis,always_multiD,1,7
1362,cross/offaxis,union4_bonf,1,5
1362,cross/offaxis,dci_v3,1,7
1362,cross/offaxis,dci_v3_a8,1,7
1362,cross/offaxis,best_axis_oracle,1,1
1362,cross/offaxis,every_k2,1,4
1362,cross/offaxis,adwin,0,0
1362,cross/offaxis,mcusum,0,1
1362,cross/offaxis,sketch1,1,5
1363,cross/offaxis,always_multiD,1,4
1363,cross/offaxis,union4_bonf,1,4
1363,cross/offaxis,dci_v3,1,4
1363,cross/offaxis,dci_v3_a8,1,4
1363,cross/offaxis,best_axis_oracle,1,0
1363,cross/offaxis,every_k2,0,2
1363,cross/offaxis,adwin,0,0
1363,cross/offaxis,mcusum,0,1
1363,cross/offaxis,sketch1,1,3
1364,cross/offaxis,always_multiD,1,4
1364,cross/offaxis,union4_bonf,1,3
1364,cross/offaxis,dci_v3,1,4
1364,cross/offaxis,dci_v3_a8,1,4
1364,cross/offaxis,best_axis_oracle,1,0
1364,cross/offaxis,every_k2,0,3
1364,cross/offaxis,adwin,0,0
1364,cross/offaxis,mcusum,0,1
1364,cross/offaxis,sketch1,1,5
1365,cross/aligned,always_multiD,1,4
1365,cross/aligned,union4_bonf,1,3
1365,cross/aligned,dci_v3,1,3
